datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,PJM-RTO,1,1909.9789920542,0.3847530390,2.2735671336
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,PJM-RTO,1,1086.0367311958,-0.2066781737,0.0895297523
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,PJM-RTO,1,683.0423557842,-0.0569767728,-0.1228160405
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,PJM-RTO,1,1841.4991152142,0.9747500834,0.6024118069
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,PJM-RTO,1,-1408.3466988508,-1.5676808130,-3.1689776882
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,PJM-RTO,1,1119.8438362325,0.3323770169,0.3491212996
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,PJM-RTO,1,510.9768385958,-0.9041403920,-0.2423295518
1/31/2023 12:00:00 AM,1/30/2023 7:00:00 PM,PJM-RTO,1,1857.0785331167,0.8723091059,0.5791847494
1/30/2023 11:00:00 PM,1/30/2023 6:00:00 PM,PJM-RTO,1,609.2750751158,-0.1010660319,-0.1029280252
1/30/2023 10:00:00 PM,1/30/2023 5:00:00 PM,PJM-RTO,1,2133.3540868942,3.2462720398,2.7099015154
1/30/2023 9:00:00 PM,1/30/2023 4:00:00 PM,PJM-RTO,1,2503.0763788083,1.7042013516,1.0159118129
1/30/2023 7:00:00 PM,1/30/2023 2:00:00 PM,PJM-RTO,1,2940.7905951008,2.1307916998,3.6776860331
1/30/2023 5:00:00 PM,1/30/2023 12:00:00 PM,PJM-RTO,1,1676.1638000675,1.4145595040,0.6548304147
1/30/2023 4:00:00 PM,1/30/2023 11:00:00 AM,PJM-RTO,1,1384.5508381808,0.7848270165,0.5432624950
1/30/2023 3:00:00 PM,1/30/2023 10:00:00 AM,PJM-RTO,1,1179.8349117358,0.6681886120,0.4107760984
1/30/2023 2:00:00 PM,1/30/2023 9:00:00 AM,PJM-RTO,1,847.9712824742,0.0042835315,0.0484099110
1/30/2023 1:00:00 PM,1/30/2023 8:00:00 AM,PJM-RTO,1,958.3429223017,0.4966579728,0.3067480764
1/30/2023 12:00:00 PM,1/30/2023 7:00:00 AM,PJM-RTO,1,828.9502990992,0.0042054447,0.0459945965
1/30/2023 11:00:00 AM,1/30/2023 6:00:00 AM,PJM-RTO,1,827.5504665850,0.0041836732,0.0447510761
1/30/2023 10:00:00 AM,1/30/2023 5:00:00 AM,PJM-RTO,1,834.2351980925,0.0042337960,0.1202072589
1/30/2023 9:00:00 AM,1/30/2023 4:00:00 AM,PJM-RTO,1,953.2554505425,0.4982728014,0.2866677435
1/30/2023 8:00:00 AM,1/30/2023 3:00:00 AM,PJM-RTO,1,1646.3971168375,1.2824692927,0.9590776784
1/30/2023 7:00:00 AM,1/30/2023 2:00:00 AM,PJM-RTO,1,1181.7330142567,0.5576289633,0.2806029048
1/30/2023 6:00:00 AM,1/30/2023 1:00:00 AM,PJM-RTO,1,1777.6716465358,1.1961901738,0.7166075980
1/30/2023 5:00:00 AM,1/30/2023 12:00:00 AM,PJM-RTO,1,1706.0922297392,1.4095315826,0.8710741091
1/30/2023 4:00:00 AM,1/29/2023 11:00:00 PM,PJM-RTO,1,1892.6221243200,1.1849319300,0.6600061999
1/30/2023 3:00:00 AM,1/29/2023 10:00:00 PM,PJM-RTO,1,1148.2656398458,0.0954824474,0.4345455133
1/30/2023 2:00:00 AM,1/29/2023 9:00:00 PM,PJM-RTO,1,1556.8383306133,1.4855533767,0.9932297241
1/30/2023 1:00:00 AM,1/29/2023 8:00:00 PM,PJM-RTO,1,1056.4343602300,0.1435685670,0.1310279098
1/30/2023 12:00:00 AM,1/29/2023 7:00:00 PM,PJM-RTO,1,1114.6007203158,0.6106456580,0.5834584704
1/29/2023 11:00:00 PM,1/29/2023 6:00:00 PM,PJM-RTO,1,1339.9496325400,0.4821462693,0.5260088866
1/29/2023 10:00:00 PM,1/29/2023 5:00:00 PM,PJM-RTO,1,1190.8415611558,0.6716972940,0.4133833427
1/29/2023 9:00:00 PM,1/29/2023 4:00:00 PM,PJM-RTO,1,1155.9047863575,0.2728466471,0.2211736492
1/29/2023 8:00:00 PM,1/29/2023 3:00:00 PM,PJM-RTO,1,819.8685043282,0.0031917732,0.0412106646
1/29/2023 7:00:00 PM,1/29/2023 2:00:00 PM,PJM-RTO,1,829.4859627383,0.0031787356,0.0419495968
1/29/2023 6:00:00 PM,1/29/2023 1:00:00 PM,PJM-RTO,1,935.8361518300,0.1975511456,0.1231631749
1/29/2023 5:00:00 PM,1/29/2023 12:00:00 PM,PJM-RTO,1,974.4660327242,0.0885336339,0.1346874263
1/29/2023 4:00:00 PM,1/29/2023 11:00:00 AM,PJM-RTO,1,856.3096377058,0.0043317011,0.1230810163
1/29/2023 3:00:00 PM,1/29/2023 10:00:00 AM,PJM-RTO,1,830.8488322500,0.0042131563,0.1239780255
1/29/2023 2:00:00 PM,1/29/2023 9:00:00 AM,PJM-RTO,1,844.9907607725,0.0042773700,0.0481609499
1/29/2023 1:00:00 PM,1/29/2023 8:00:00 AM,PJM-RTO,1,848.0544588117,0.0042971353,0.0516725256
1/29/2023 12:00:00 PM,1/29/2023 7:00:00 AM,PJM-RTO,1,859.2716764900,0.0043362703,0.0550569809
1/29/2023 11:00:00 AM,1/29/2023 6:00:00 AM,PJM-RTO,1,859.8550161675,0.0043751291,0.0499424286
1/29/2023 10:00:00 AM,1/29/2023 5:00:00 AM,PJM-RTO,1,847.0923460325,0.0043029472,0.2021069713
1/29/2023 9:00:00 AM,1/29/2023 4:00:00 AM,PJM-RTO,1,851.8233311292,0.0043274275,0.1271986669
1/29/2023 8:00:00 AM,1/29/2023 3:00:00 AM,PJM-RTO,1,835.3636903325,0.0042960673,0.0648134799
1/29/2023 7:00:00 AM,1/29/2023 2:00:00 AM,PJM-RTO,1,957.6715132475,0.0883626650,0.0734707539
1/29/2023 6:00:00 AM,1/29/2023 1:00:00 AM,PJM-RTO,1,1533.9562967033,0.5855365344,1.0058259556
1/29/2023 5:00:00 AM,1/29/2023 12:00:00 AM,PJM-RTO,1,1063.2445571483,0.2854350567,0.1588769777
1/29/2023 4:00:00 AM,1/28/2023 11:00:00 PM,PJM-RTO,1,1195.3422487608,1.1029356183,0.6210741123
1/29/2023 3:00:00 AM,1/28/2023 10:00:00 PM,PJM-RTO,1,1204.1248140850,0.2520100612,0.2155198604
1/29/2023 2:00:00 AM,1/28/2023 9:00:00 PM,PJM-RTO,1,818.1083615733,0.0041316048,0.0403982185
1/29/2023 1:00:00 AM,1/28/2023 8:00:00 PM,PJM-RTO,1,855.3556123100,0.0043569788,0.2121285627
1/29/2023 12:00:00 AM,1/28/2023 7:00:00 PM,PJM-RTO,1,811.1851745675,0.0040963383,0.0449208636
1/28/2023 11:00:00 PM,1/28/2023 6:00:00 PM,PJM-RTO,1,837.4754881525,0.0042400032,0.0993381503
1/28/2023 10:00:00 PM,1/28/2023 5:00:00 PM,PJM-RTO,1,827.5481377767,0.0041962662,0.1241480906
1/28/2023 9:00:00 PM,1/28/2023 4:00:00 PM,PJM-RTO,1,846.8684702000,0.0042953348,0.1045840229
1/28/2023 8:00:00 PM,1/28/2023 3:00:00 PM,PJM-RTO,1,1027.8276081717,0.1595337601,0.1803885835
1/28/2023 7:00:00 PM,1/28/2023 2:00:00 PM,PJM-RTO,1,954.4714605283,0.0825107895,0.2601804530
1/28/2023 6:00:00 PM,1/28/2023 1:00:00 PM,PJM-RTO,1,1241.6725049317,0.9698016826,0.6883790378
1/28/2023 5:00:00 PM,1/28/2023 12:00:00 PM,PJM-RTO,1,1226.0580014792,0.6598710255,0.6869660887
1/28/2023 4:00:00 PM,1/28/2023 11:00:00 AM,PJM-RTO,1,1429.6070465600,1.4552699724,0.7169428291
1/28/2023 3:00:00 PM,1/28/2023 10:00:00 AM,PJM-RTO,1,1255.6557144208,0.8027226240,0.4989995057
1/28/2023 2:00:00 PM,1/28/2023 9:00:00 AM,PJM-RTO,1,982.0864597608,0.1141157132,0.3113087583
1/28/2023 1:00:00 PM,1/28/2023 8:00:00 AM,PJM-RTO,1,853.9686626650,0.0043272195,0.0485791999
1/28/2023 12:00:00 PM,1/28/2023 7:00:00 AM,PJM-RTO,1,820.1928886425,0.0041542406,0.0446126750
1/28/2023 11:00:00 AM,1/28/2023 6:00:00 AM,PJM-RTO,1,830.7769283125,0.0041993368,0.0446475635
1/28/2023 10:00:00 AM,1/28/2023 5:00:00 AM,PJM-RTO,1,869.8788727658,0.0082954784,0.1771643153
1/28/2023 9:00:00 AM,1/28/2023 4:00:00 AM,PJM-RTO,1,932.0030629633,0.3491515531,0.3182058101
1/28/2023 8:00:00 AM,1/28/2023 3:00:00 AM,PJM-RTO,1,927.3539327275,0.3465880354,0.2479006593
1/28/2023 7:00:00 AM,1/28/2023 2:00:00 AM,PJM-RTO,1,1105.1370408708,0.6170630196,0.3893591738
1/28/2023 6:00:00 AM,1/28/2023 1:00:00 AM,PJM-RTO,1,1309.8417824675,0.4199027515,0.2417798416
1/28/2023 5:00:00 AM,1/28/2023 12:00:00 AM,PJM-RTO,1,991.5531825642,0.4227978155,0.3987814056
1/28/2023 4:00:00 AM,1/27/2023 11:00:00 PM,PJM-RTO,1,1214.4977208583,0.1956781717,0.4408507484
1/28/2023 3:00:00 AM,1/27/2023 10:00:00 PM,PJM-RTO,1,1341.5410307242,0.4356489645,0.3817334651
1/28/2023 2:00:00 AM,1/27/2023 9:00:00 PM,PJM-RTO,1,836.6940170008,0.0042249187,0.0462752334
1/28/2023 1:00:00 AM,1/27/2023 8:00:00 PM,PJM-RTO,1,867.2605873942,0.0043725119,0.0608641892
1/28/2023 12:00:00 AM,1/27/2023 7:00:00 PM,PJM-RTO,1,854.5666101875,0.0099632344,0.1351794945
1/27/2023 11:00:00 PM,1/27/2023 6:00:00 PM,PJM-RTO,1,880.4655406908,0.0044803238,0.1747325685
1/27/2023 10:00:00 PM,1/27/2023 5:00:00 PM,PJM-RTO,1,894.4841513992,0.0045451298,0.1753740560
1/27/2023 9:00:00 PM,1/27/2023 4:00:00 PM,PJM-RTO,1,878.5575034558,0.0044359722,0.0923445965
1/27/2023 8:00:00 PM,1/27/2023 3:00:00 PM,PJM-RTO,1,921.7838774958,0.0046942076,0.1718620735
1/27/2023 7:00:00 PM,1/27/2023 2:00:00 PM,PJM-RTO,1,895.5144835083,0.0045342460,0.0613249702
1/27/2023 6:00:00 PM,1/27/2023 1:00:00 PM,PJM-RTO,1,1270.0063853725,0.3505638993,0.2726954030
1/27/2023 5:00:00 PM,1/27/2023 12:00:00 PM,PJM-RTO,1,1354.5103946775,0.5145439094,0.2743100085
1/27/2023 4:00:00 PM,1/27/2023 11:00:00 AM,PJM-RTO,1,1363.1202750258,0.2448615367,0.2218380602
1/27/2023 3:00:00 PM,1/27/2023 10:00:00 AM,PJM-RTO,1,986.3616044758,0.5672106337,0.3570116464
1/27/2023 2:00:00 PM,1/27/2023 9:00:00 AM,PJM-RTO,1,845.3020826617,0.0021516811,0.1044795639
1/27/2023 1:00:00 PM,1/27/2023 8:00:00 AM,PJM-RTO,1,980.0560456592,0.1523315193,0.1955550738
1/27/2023 12:00:00 PM,1/27/2023 7:00:00 AM,PJM-RTO,1,895.7111890950,0.0519495125,0.0776961165
1/27/2023 11:00:00 AM,1/27/2023 6:00:00 AM,PJM-RTO,1,843.2547033125,0.0042950242,0.1228957499
1/27/2023 10:00:00 AM,1/27/2023 5:00:00 AM,PJM-RTO,1,826.9581144433,0.0041952203,0.1228441608
1/27/2023 9:00:00 AM,1/27/2023 4:00:00 AM,PJM-RTO,1,863.1724464783,0.0044528032,0.2405010801
1/27/2023 8:00:00 AM,1/27/2023 3:00:00 AM,PJM-RTO,1,1149.9445468117,0.6394754363,0.3865593825
1/27/2023 7:00:00 AM,1/27/2023 2:00:00 AM,PJM-RTO,1,1084.0883464758,0.1987353360,0.3740149050
1/27/2023 6:00:00 AM,1/27/2023 1:00:00 AM,PJM-RTO,1,1471.9833658192,0.5856082673,0.4296111419
1/27/2023 5:00:00 AM,1/27/2023 12:00:00 AM,PJM-RTO,1,1860.7988902842,0.8345353938,1.2150840538
1/27/2023 4:00:00 AM,1/26/2023 11:00:00 PM,PJM-RTO,1,1536.3029655275,1.2367696538,0.5624339252
1/27/2023 3:00:00 AM,1/26/2023 10:00:00 PM,PJM-RTO,1,1406.4821132108,0.3819791138,0.3610263543
1/27/2023 2:00:00 AM,1/26/2023 9:00:00 PM,PJM-RTO,1,1075.7930674842,0.1986307210,0.2325513142
1/27/2023 1:00:00 AM,1/26/2023 8:00:00 PM,PJM-RTO,1,1495.0917483758,0.9994767749,0.6337300727
1/27/2023 12:00:00 AM,1/26/2023 7:00:00 PM,PJM-RTO,1,1086.8894429283,0.5335318413,0.5466276948
1/26/2023 11:00:00 PM,1/26/2023 6:00:00 PM,PJM-RTO,1,1551.0498116158,1.3767137461,0.6562615009
1/26/2023 10:00:00 PM,1/26/2023 5:00:00 PM,PJM-RTO,1,1193.0736561650,0.7552344845,0.4611458620
1/26/2023 9:00:00 PM,1/26/2023 4:00:00 PM,PJM-RTO,1,1235.0883358842,0.6788685963,0.6156800882
1/26/2023 8:00:00 PM,1/26/2023 3:00:00 PM,PJM-RTO,1,1120.0554158125,0.1641275322,0.3553168337
1/26/2023 7:00:00 PM,1/26/2023 2:00:00 PM,PJM-RTO,1,845.1342526875,0.0042730935,0.0443334773
1/26/2023 6:00:00 PM,1/26/2023 1:00:00 PM,PJM-RTO,1,965.2893177033,0.0858401878,0.2328438695
1/26/2023 5:00:00 PM,1/26/2023 12:00:00 PM,PJM-RTO,1,985.8066676825,0.4383074988,0.1881445504
1/26/2023 4:00:00 PM,1/26/2023 11:00:00 AM,PJM-RTO,1,1163.6730590783,0.3402087829,0.3636950385
1/26/2023 3:00:00 PM,1/26/2023 10:00:00 AM,PJM-RTO,1,1002.0007830042,0.0929661601,0.1956958028
1/26/2023 2:00:00 PM,1/26/2023 9:00:00 AM,PJM-RTO,1,844.4707406758,0.0041256637,0.2184888597
1/26/2023 1:00:00 PM,1/26/2023 8:00:00 AM,PJM-RTO,1,830.3472211808,0.0036631210,0.0416590421
1/26/2023 12:00:00 PM,1/26/2023 7:00:00 AM,PJM-RTO,1,838.2628040158,0.0037080386,0.0472051242
1/26/2023 11:00:00 AM,1/26/2023 6:00:00 AM,PJM-RTO,1,860.7142186808,0.0043525480,0.0626045973
1/26/2023 10:00:00 AM,1/26/2023 5:00:00 AM,PJM-RTO,1,839.0500040567,0.0042338627,0.0494781143
1/26/2023 9:00:00 AM,1/26/2023 4:00:00 AM,PJM-RTO,1,819.9786840633,0.0039723051,0.1220583309
1/26/2023 8:00:00 AM,1/26/2023 3:00:00 AM,PJM-RTO,1,970.4312602217,0.2179780411,0.1189510278
1/26/2023 7:00:00 AM,1/26/2023 2:00:00 AM,PJM-RTO,1,963.1684942558,0.0941339771,0.2967865642
1/26/2023 6:00:00 AM,1/26/2023 1:00:00 AM,PJM-RTO,1,994.0937411658,0.0802288479,0.1029548141
1/26/2023 5:00:00 AM,1/26/2023 12:00:00 AM,PJM-RTO,1,1191.7535868333,0.2662907165,0.2390951656
1/26/2023 4:00:00 AM,1/25/2023 11:00:00 PM,PJM-RTO,1,1416.9151846117,0.6891550516,0.5220594336
1/26/2023 3:00:00 AM,1/25/2023 10:00:00 PM,PJM-RTO,1,950.6797953292,0.0719109679,0.1116192719
1/26/2023 2:00:00 AM,1/25/2023 9:00:00 PM,PJM-RTO,1,814.9764794217,0.0039434987,0.0438465956
1/26/2023 1:00:00 AM,1/25/2023 8:00:00 PM,PJM-RTO,1,849.2670193863,0.0042632734,0.0437410428
1/26/2023 12:00:00 AM,1/25/2023 7:00:00 PM,PJM-RTO,1,1136.3640614158,0.1675635409,0.1620352505
1/25/2023 11:00:00 PM,1/25/2023 6:00:00 PM,PJM-RTO,1,1058.7852647408,0.4875374768,0.3503903016
1/25/2023 10:00:00 PM,1/25/2023 5:00:00 PM,PJM-RTO,1,1530.9828552550,1.8376010969,1.0846865561
1/25/2023 9:00:00 PM,1/25/2023 4:00:00 PM,PJM-RTO,1,1242.9010877550,0.7807656380,0.4620862955
1/25/2023 8:00:00 PM,1/25/2023 3:00:00 PM,PJM-RTO,1,1181.0193583125,0.5604162227,0.4148698567
1/25/2023 7:00:00 PM,1/25/2023 2:00:00 PM,PJM-RTO,1,1293.7592255042,0.4901054953,0.3521495381
1/25/2023 6:00:00 PM,1/25/2023 1:00:00 PM,PJM-RTO,1,972.1924937517,0.0775452620,0.1402613865
1/25/2023 5:00:00 PM,1/25/2023 12:00:00 PM,PJM-RTO,1,1084.5111005283,0.4684826959,0.2778637839
1/25/2023 4:00:00 PM,1/25/2023 11:00:00 AM,PJM-RTO,1,908.7362011833,0.0797162182,0.1233968021
1/25/2023 3:00:00 PM,1/25/2023 10:00:00 AM,PJM-RTO,1,946.1690417083,0.0715195111,0.1213038243
1/25/2023 2:00:00 PM,1/25/2023 9:00:00 AM,PJM-RTO,1,859.7362390525,0.0043462216,0.0589105689
1/25/2023 1:00:00 PM,1/25/2023 8:00:00 AM,PJM-RTO,1,848.0541053367,0.0042912696,0.0510628445
1/25/2023 12:00:00 PM,1/25/2023 7:00:00 AM,PJM-RTO,1,850.2682644992,0.0043728768,0.2352362363
1/25/2023 11:00:00 AM,1/25/2023 6:00:00 AM,PJM-RTO,1,864.9245861275,0.0043549712,0.0508780410
1/25/2023 10:00:00 AM,1/25/2023 5:00:00 AM,PJM-RTO,1,837.4912152642,0.0042536853,0.0557235671
1/25/2023 9:00:00 AM,1/25/2023 4:00:00 AM,PJM-RTO,1,838.5815204683,0.0042426194,0.0524963940
1/25/2023 8:00:00 AM,1/25/2023 3:00:00 AM,PJM-RTO,1,937.3643217242,0.0404803315,0.1420124619
1/25/2023 7:00:00 AM,1/25/2023 2:00:00 AM,PJM-RTO,1,1168.5173722167,0.2611032803,0.2517337798
1/25/2023 6:00:00 AM,1/25/2023 1:00:00 AM,PJM-RTO,1,1432.7129099375,1.1996380775,0.6256596523
1/25/2023 5:00:00 AM,1/25/2023 12:00:00 AM,PJM-RTO,1,1603.3126568408,1.1564931552,1.2473239371
1/25/2023 4:00:00 AM,1/24/2023 11:00:00 PM,PJM-RTO,1,1396.5871039508,0.6585030988,0.4430002572
1/25/2023 3:00:00 AM,1/24/2023 10:00:00 PM,PJM-RTO,1,1263.1822354050,0.3350071844,0.6525394024
1/25/2023 2:00:00 AM,1/24/2023 9:00:00 PM,PJM-RTO,1,893.2115356992,0.0045342799,0.0781135589
1/25/2023 1:00:00 AM,1/24/2023 8:00:00 PM,PJM-RTO,1,879.3045150683,0.0044916498,0.0729161202
1/25/2023 12:00:00 AM,1/24/2023 7:00:00 PM,PJM-RTO,1,838.3072546133,0.0042617067,0.0435526886
1/24/2023 11:00:00 PM,1/24/2023 6:00:00 PM,PJM-RTO,1,935.9340394300,0.3548591759,0.2210907858
1/24/2023 10:00:00 PM,1/24/2023 5:00:00 PM,PJM-RTO,1,992.7121619033,0.0944453126,0.3359759743
1/24/2023 9:00:00 PM,1/24/2023 4:00:00 PM,PJM-RTO,1,733.6166223608,0.0040275596,-0.0880249145
1/24/2023 8:00:00 PM,1/24/2023 3:00:00 PM,PJM-RTO,1,1090.2847425600,0.1888935177,0.1179744440
1/24/2023 7:00:00 PM,1/24/2023 2:00:00 PM,PJM-RTO,1,1057.8014946650,0.8574761177,0.4801917919
1/24/2023 6:00:00 PM,1/24/2023 1:00:00 PM,PJM-RTO,1,1316.7501612792,0.9201659552,0.3759501994
1/24/2023 5:00:00 PM,1/24/2023 12:00:00 PM,PJM-RTO,1,1554.7773071400,0.8587253986,0.6834095506
1/24/2023 4:00:00 PM,1/24/2023 11:00:00 AM,PJM-RTO,1,1325.1744744025,0.4188661695,0.2643572807
1/24/2023 3:00:00 PM,1/24/2023 10:00:00 AM,PJM-RTO,1,1151.0450975850,0.2043506289,0.3261851396
1/24/2023 2:00:00 PM,1/24/2023 9:00:00 AM,PJM-RTO,1,1074.4379541858,0.5174287857,0.4489781642
1/24/2023 1:00:00 PM,1/24/2023 8:00:00 AM,PJM-RTO,1,1181.4547978117,0.9026312604,0.5417330756
1/24/2023 12:00:00 PM,1/24/2023 7:00:00 AM,PJM-RTO,1,866.5549938000,0.0044317944,0.0701508400
1/24/2023 11:00:00 AM,1/24/2023 6:00:00 AM,PJM-RTO,1,899.1651767767,0.0046279975,0.1097074671
1/24/2023 10:00:00 AM,1/24/2023 5:00:00 AM,PJM-RTO,1,849.1099441367,0.0043334518,0.2064102802
1/24/2023 9:00:00 AM,1/24/2023 4:00:00 AM,PJM-RTO,1,847.5588289133,0.0042726437,0.0518663158
1/24/2023 8:00:00 AM,1/24/2023 3:00:00 AM,PJM-RTO,1,856.8111901500,0.0041639949,0.0596415002
1/24/2023 7:00:00 AM,1/24/2023 2:00:00 AM,PJM-RTO,1,911.3753244058,0.0046111677,0.0943063501
1/24/2023 6:00:00 AM,1/24/2023 1:00:00 AM,PJM-RTO,1,978.9097695300,0.0921527891,0.0983980181
1/24/2023 5:00:00 AM,1/24/2023 12:00:00 AM,PJM-RTO,1,1080.1867676958,0.3427626141,2.0462475601
1/24/2023 4:00:00 AM,1/23/2023 11:00:00 PM,PJM-RTO,1,898.5880204817,0.3665284206,2.0172750384
1/24/2023 3:00:00 AM,1/23/2023 10:00:00 PM,PJM-RTO,1,1433.6857495125,0.6646399147,0.3968439654
1/24/2023 2:00:00 AM,1/23/2023 9:00:00 PM,PJM-RTO,1,975.8349492008,0.1281299099,0.3175348868
1/24/2023 1:00:00 AM,1/23/2023 8:00:00 PM,PJM-RTO,1,886.8576953600,0.0082210632,0.1886502762
1/24/2023 12:00:00 AM,1/23/2023 7:00:00 PM,PJM-RTO,1,979.7967250175,0.5025136381,0.2931883973
1/23/2023 11:00:00 PM,1/23/2023 6:00:00 PM,PJM-RTO,1,1308.9991761392,0.5983100801,0.3718247970
1/23/2023 10:00:00 PM,1/23/2023 5:00:00 PM,PJM-RTO,1,1420.3360279300,0.8867841394,0.7080906977
1/23/2023 9:00:00 PM,1/23/2023 4:00:00 PM,PJM-RTO,1,1036.7940187200,0.1218082477,0.2319544461
1/23/2023 8:00:00 PM,1/23/2023 3:00:00 PM,PJM-RTO,1,1280.5843897208,0.4638894264,0.2619373952
1/23/2023 7:00:00 PM,1/23/2023 2:00:00 PM,PJM-RTO,1,1214.2660038117,0.2844623156,0.2220500023
1/23/2023 6:00:00 PM,1/23/2023 1:00:00 PM,PJM-RTO,1,1162.3105583617,0.2128717614,0.2758517434
1/23/2023 5:00:00 PM,1/23/2023 12:00:00 PM,PJM-RTO,1,1275.1977581533,0.6054457992,0.2924789296
1/23/2023 4:00:00 PM,1/23/2023 11:00:00 AM,PJM-RTO,1,1223.6638983108,0.1515757459,0.3287937784
1/23/2023 3:00:00 PM,1/23/2023 10:00:00 AM,PJM-RTO,1,910.2651114142,0.0046605464,0.1686071301
1/23/2023 2:00:00 PM,1/23/2023 9:00:00 AM,PJM-RTO,1,875.6109104483,0.0045022224,0.0804935832
1/23/2023 1:00:00 PM,1/23/2023 8:00:00 AM,PJM-RTO,1,861.9090418583,0.0044139412,0.0690215630
1/23/2023 12:00:00 PM,1/23/2023 7:00:00 AM,PJM-RTO,1,857.9486951792,0.0043360281,0.0467422470
1/23/2023 11:00:00 AM,1/23/2023 6:00:00 AM,PJM-RTO,1,834.7756386100,0.0042547129,0.0725312381
1/23/2023 10:00:00 AM,1/23/2023 5:00:00 AM,PJM-RTO,1,982.0864880033,0.3170337477,0.2714765179
1/23/2023 9:00:00 AM,1/23/2023 4:00:00 AM,PJM-RTO,1,860.9358964875,0.0043899230,0.0791500440
1/23/2023 8:00:00 AM,1/23/2023 3:00:00 AM,PJM-RTO,1,957.0296558892,0.0874244031,0.0815898055
1/23/2023 7:00:00 AM,1/23/2023 2:00:00 AM,PJM-RTO,1,1005.4815742292,0.4107781718,0.2905580455
1/23/2023 6:00:00 AM,1/23/2023 1:00:00 AM,PJM-RTO,1,1288.9658134800,0.6423454162,0.3722505815
1/23/2023 5:00:00 AM,1/23/2023 12:00:00 AM,PJM-RTO,1,1320.8394285108,0.3610101926,0.2920261809
1/23/2023 4:00:00 AM,1/22/2023 11:00:00 PM,PJM-RTO,1,1290.4360512692,0.1479469358,0.8393343113
1/23/2023 3:00:00 AM,1/22/2023 10:00:00 PM,PJM-RTO,1,1289.7200379075,0.2853090103,0.3330018768
1/23/2023 2:00:00 AM,1/22/2023 9:00:00 PM,PJM-RTO,1,1162.7253484308,0.1173117328,0.3776347783
1/23/2023 1:00:00 AM,1/22/2023 8:00:00 PM,PJM-RTO,1,964.7972297317,0.1362081931,0.1301416428
1/23/2023 12:00:00 AM,1/22/2023 7:00:00 PM,PJM-RTO,1,1785.3326132742,0.6933095357,4.7914002032
1/22/2023 11:00:00 PM,1/22/2023 6:00:00 PM,PJM-RTO,1,1890.4710302950,0.8636823855,0.5309358143
1/22/2023 10:00:00 PM,1/22/2023 5:00:00 PM,PJM-RTO,1,1450.6645229958,1.0385957334,0.6400557628
1/22/2023 9:00:00 PM,1/22/2023 4:00:00 PM,PJM-RTO,1,1251.2748609900,0.6645927467,0.4514714514
1/22/2023 8:00:00 PM,1/22/2023 3:00:00 PM,PJM-RTO,1,1453.2612450583,0.6058704888,0.3908718852
1/22/2023 7:00:00 PM,1/22/2023 2:00:00 PM,PJM-RTO,1,1675.0501743958,0.8232337968,0.5683104728
1/22/2023 6:00:00 PM,1/22/2023 1:00:00 PM,PJM-RTO,1,1850.9858722475,1.2205998559,0.5742430737
1/22/2023 5:00:00 PM,1/22/2023 12:00:00 PM,PJM-RTO,1,1600.9554990850,1.3278204435,0.5144972181
1/22/2023 4:00:00 PM,1/22/2023 11:00:00 AM,PJM-RTO,1,1222.4323057400,0.7440140066,0.2880704710
1/22/2023 3:00:00 PM,1/22/2023 10:00:00 AM,PJM-RTO,1,950.9518431083,0.1953153873,0.1081993661
1/22/2023 2:00:00 PM,1/22/2023 9:00:00 AM,PJM-RTO,1,1292.7716793992,0.7608888319,0.5155615885
1/22/2023 1:00:00 PM,1/22/2023 8:00:00 AM,PJM-RTO,1,1287.9870014625,0.6564258209,0.3278642277
1/22/2023 12:00:00 PM,1/22/2023 7:00:00 AM,PJM-RTO,1,1353.0310385025,0.6024090956,0.2793729176
1/22/2023 11:00:00 AM,1/22/2023 6:00:00 AM,PJM-RTO,1,1137.9236737883,0.1640027189,0.1603203628
1/22/2023 10:00:00 AM,1/22/2023 5:00:00 AM,PJM-RTO,1,1167.4135085925,0.4540587395,0.2782567305
1/22/2023 9:00:00 AM,1/22/2023 4:00:00 AM,PJM-RTO,1,1333.3655831417,0.6183139989,0.4080683148
1/22/2023 8:00:00 AM,1/22/2023 3:00:00 AM,PJM-RTO,1,1145.4341120475,0.4843898903,0.2894830540
1/22/2023 7:00:00 AM,1/22/2023 2:00:00 AM,PJM-RTO,1,1268.5982443550,0.6991874929,0.3149253963
1/22/2023 6:00:00 AM,1/22/2023 1:00:00 AM,PJM-RTO,1,1696.8527346400,1.6776264164,0.8960506364
1/22/2023 5:00:00 AM,1/22/2023 12:00:00 AM,PJM-RTO,1,1703.2773983250,1.2008184021,0.6310213312
1/22/2023 4:00:00 AM,1/21/2023 11:00:00 PM,PJM-RTO,1,1533.6335697683,0.8512228229,0.4826086253
1/22/2023 3:00:00 AM,1/21/2023 10:00:00 PM,PJM-RTO,1,1280.8142333050,0.5961596522,0.4090966073
