State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Operating Time Count,Sum of the Operating Time,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),SO2 Rate (lbs/mmBtu),CO2 Mass (short tons),CO2 Rate (short tons/mmBtu),NOx Mass (short tons),NOx Rate (lbs/mmBtu),Heat Input (mmBtu),Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code
PA,Scrubgrass Generating Plant,50974,2,,2/4/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/5/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/6/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/7/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/8/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/9/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/10/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/11/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/12/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/13/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/14/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/15/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/16/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/17/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/18/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/19/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/20/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/21/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/22/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/23/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/24/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/25/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/26/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/27/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/28/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,2/29/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/1/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/2/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/3/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/4/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/5/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/6/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/7/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/8/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/9/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/10/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/11/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/12/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/13/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/14/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/15/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/16/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/17/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/18/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/19/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/20/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/21/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/22/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/23/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/24/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/25/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/26/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/27/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/28/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/29/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/30/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,3/31/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/1/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/2/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/3/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/4/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/5/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/6/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/7/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/8/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/9/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/10/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/11/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/12/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/13/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/14/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/15/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/16/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/17/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/18/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/19/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/20/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/21/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/22/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/23/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/24/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/25/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/26/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/27/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/28/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/29/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,4/30/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/1/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/2/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/3/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/4/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/5/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/6/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/7/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/8/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/9/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/10/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/11/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/12/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/13/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/14/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/15/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/16/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/17/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/18/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/19/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/20/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/21/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/22/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/23/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/24/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/25/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/26/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/27/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,2,,5/28/20,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
