datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
2/16/22 21:00,2/16/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.27,35.63,1.49,0.87
2/16/22 22:00,2/16/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.17,39.91,0.13,0.61
2/16/22 23:00,2/16/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.31,43.06,1.16,0.59
2/17/22 0:00,2/16/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.78,38.57,1.28,0.51
2/17/22 1:00,2/16/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.34,36.11,1.22,0.55
2/17/22 2:00,2/16/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.39,36.18,1.26,0.53
2/17/22 3:00,2/16/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.26,35.33,1.39,0.68
2/17/22 4:00,2/16/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.01,33.57,2.06,0.5
2/17/22 5:00,2/17/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.59,31.86,0.7,0.57
2/17/22 6:00,2/17/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.68,30.62,0.44,0.5
2/17/22 7:00,2/17/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.08,28.84,0.29,0.47
2/17/22 8:00,2/17/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.64,29.78,0.7,0.44
2/17/22 9:00,2/17/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.84,31.02,0.93,0.25
2/17/22 10:00,2/17/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.68,32.64,-1.24,0.2
2/17/22 11:00,2/17/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.72,40.81,0.64,0.45
2/17/22 12:00,2/17/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.1,43.28,0.49,0.69
2/17/22 13:00,2/17/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.31,39.97,1.03,0.63
2/17/22 14:00,2/17/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.81,37.78,1.21,0.76
2/17/22 15:00,2/17/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.96,40.04,0.96,1.12
2/17/22 16:00,2/17/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.15,40.57,1.1,1.32
2/17/22 17:00,2/17/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.09,39.06,0.59,1.38
2/17/22 18:00,2/17/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.7,38.67,0.56,1.41
2/17/22 19:00,2/17/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.66,36.49,0.54,1.29
2/17/22 20:00,2/17/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.69,36.19,0.57,0.93
2/17/22 21:00,2/17/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.08,36.49,0.6,0.81
2/17/22 22:00,2/17/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.56,43.36,0.99,0.81
2/17/22 23:00,2/17/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.93,46.03,1.11,0.99
2/18/22 0:00,2/17/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.53,43.06,0.68,0.85
2/18/22 1:00,2/17/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.4,41.63,0.23,1
2/18/22 2:00,2/17/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.66,37.83,0.23,0.94
2/18/22 3:00,2/17/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.64,35.71,0.24,0.83
2/18/22 4:00,2/17/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.2,32.41,0.56,0.65
2/18/22 5:00,2/18/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.4,34.83,0.6,0.83
2/18/22 6:00,2/18/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.02,32.74,0.05,0.67
2/18/22 7:00,2/18/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32,32.71,0.08,0.63
2/18/22 8:00,2/18/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.39,33.08,0.05,0.64
2/18/22 9:00,2/18/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.98,34.89,-0.06,0.97
2/18/22 10:00,2/18/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.24,37.9,-0.05,0.71
2/18/22 11:00,2/18/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.35,47.25,-0.07,0.97
2/18/22 12:00,2/18/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,49.53,50.94,0.4,1.01
2/18/22 13:00,2/18/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,49.05,51,0.84,1.11
2/18/22 14:00,2/18/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.3,50.25,0.61,1.34
2/18/22 15:00,2/18/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,47.83,49.75,0.79,1.13
2/18/22 16:00,2/18/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.87,44.65,0.48,1.3
2/18/22 17:00,2/18/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.33,42.33,0.34,1.66
2/18/22 18:00,2/18/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.01,40.04,0.43,1.6
2/18/22 19:00,2/18/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.21,39.28,0.5,1.57
2/18/22 20:00,2/18/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37,39.13,0.63,1.5
2/18/22 21:00,2/18/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.19,40.31,0.86,1.26
2/18/22 22:00,2/18/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.48,47.34,-0.31,1.17
2/18/22 23:00,2/18/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.37,49.16,-0.56,1.35
2/19/22 0:00,2/18/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,45.38,47.2,0.72,1.1
2/19/22 1:00,2/18/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.48,45.55,1.03,1.04
2/19/22 2:00,2/18/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,44.37,46.48,0.81,1.3
2/19/22 3:00,2/18/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.97,46.21,0.88,1.36
2/19/22 4:00,2/18/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.51,42.99,1.2,1.28
2/19/22 5:00,2/19/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.45,43.89,0.86,1.58
2/19/22 6:00,2/19/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.21,42.37,0.56,1.6
2/19/22 7:00,2/19/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.26,42.11,0.21,1.64
2/19/22 8:00,2/19/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.78,41.55,1.31,1.46
2/19/22 9:00,2/19/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.8,41.97,0.95,1.22
2/19/22 10:00,2/19/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.27,43.35,-0.1,1.18
2/19/22 11:00,2/19/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,47.39,47.95,-0.95,1.51
2/19/22 12:00,2/19/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.45,49.09,-1.22,1.86
2/19/22 13:00,2/19/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,47.34,50.02,0.7,1.98
2/19/22 14:00,2/19/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.58,44.92,0.5,1.84
2/19/22 15:00,2/19/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.46,44.75,0.28,2.01
2/19/22 16:00,2/19/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.53,42.82,0.22,2.07
2/19/22 17:00,2/19/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.79,42.11,0.19,2.13
2/19/22 18:00,2/19/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.07,40.21,0.15,1.99
2/19/22 19:00,2/19/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.81,38.74,0.14,1.79
2/19/22 20:00,2/19/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.62,39.54,0.17,1.75
2/19/22 21:00,2/19/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.95,42.94,0.39,1.6
2/19/22 22:00,2/19/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,58.65,60.93,0.38,1.9
2/19/22 23:00,2/19/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,70.14,72.61,0.19,2.28
2/20/22 0:00,2/19/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,60.14,63.05,0.81,2.1
2/20/22 1:00,2/19/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,57.26,60.47,1.26,1.95
2/20/22 2:00,2/19/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,55.61,58.36,0.9,1.85
2/20/22 3:00,2/19/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.51,55.08,0.82,1.75
2/20/22 4:00,2/19/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.77,51.78,1.66,1.35
2/20/22 5:00,2/20/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.58,55.21,1.16,1.47
2/20/22 6:00,2/20/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.79,55.79,1.62,1.38
2/20/22 7:00,2/20/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,51.18,53.65,1.34,1.13
2/20/22 8:00,2/20/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.28,52.35,3,1.07
2/20/22 9:00,2/20/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,47.66,52.04,3.35,1.03
2/20/22 10:00,2/20/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,56.57,57.72,0.27,0.88
2/20/22 11:00,2/20/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,66.78,62.88,-5.01,1.11
2/20/22 12:00,2/20/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,66.59,60.09,-8.24,1.74
2/20/22 13:00,2/20/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,51.02,53.57,1,1.55
2/20/22 14:00,2/20/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.07,46.16,1.48,1.61
2/20/22 15:00,2/20/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.43,43,2.87,1.7
2/20/22 16:00,2/20/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.44,41.23,2.97,1.82
2/20/22 17:00,2/20/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.02,38.8,3.02,1.76
2/20/22 18:00,2/20/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.51,34.76,0.56,1.69
2/20/22 19:00,2/20/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.38,33.54,0.57,1.59
2/20/22 20:00,2/20/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.65,33.76,0.55,1.56
2/20/22 21:00,2/20/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.45,37.37,0.53,1.39
2/20/22 22:00,2/20/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.9,43.72,-1.67,1.49
2/20/22 23:00,2/20/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,51.96,50.99,-2.8,1.83
2/21/22 0:00,2/20/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.45,45.83,-2.29,1.67
2/21/22 1:00,2/20/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.67,43.75,-1.49,1.57
2/21/22 2:00,2/20/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.1,42.69,-0.87,1.46
2/21/22 3:00,2/20/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.6,41.58,-0.38,1.36
2/21/22 4:00,2/20/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.68,39.96,0.12,1.16
2/21/22 5:00,2/21/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.95,40.4,0.52,0.93
2/21/22 6:00,2/21/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.55,39.85,0.47,0.83
2/21/22 7:00,2/21/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.66,38.86,0.43,0.77
2/21/22 8:00,2/21/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.33,39.73,0.67,0.73
2/21/22 9:00,2/21/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.35,40.31,0.5,0.46
2/21/22 10:00,2/21/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,44.87,44.83,-0.34,0.3
2/21/22 11:00,2/21/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.26,45.18,-1.5,0.42
2/21/22 12:00,2/21/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.12,51.87,-0.8,0.55
2/21/22 13:00,2/21/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.24,46.49,-0.27,0.52
2/21/22 14:00,2/21/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.08,43.82,-0.05,0.79
2/21/22 15:00,2/21/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.71,42.52,-0.06,0.87
2/21/22 16:00,2/21/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.32,40.29,-0.05,1.02
2/21/22 17:00,2/21/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.65,37.69,-0.09,1.13
2/21/22 18:00,2/21/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.43,37.68,0,1.25
2/21/22 19:00,2/21/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.17,36.32,0,1.15
2/21/22 20:00,2/21/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.58,35.72,0.04,1.1
2/21/22 21:00,2/21/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.35,36.24,0.14,0.75
2/21/22 22:00,2/21/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.32,41.12,0.2,0.6
2/21/22 23:00,2/21/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.11,44.15,0.29,0.75
2/22/22 0:00,2/21/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.98,40.99,0.38,0.63
2/22/22 1:00,2/21/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.75,39.76,0.45,0.56
2/22/22 2:00,2/21/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.32,37.09,0.3,0.47
2/22/22 3:00,2/21/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.67,37.56,0.39,0.5
2/22/22 4:00,2/21/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.09,35.04,0.31,0.64
2/22/22 5:00,2/22/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.75,34.07,0.62,0.7
2/22/22 6:00,2/22/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.92,33.14,0.57,0.65
2/22/22 7:00,2/22/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.5,32.67,0.58,0.59
2/22/22 8:00,2/22/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.59,32.82,0.62,0.61
2/22/22 9:00,2/22/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.71,33.81,0.65,0.45
2/22/22 10:00,2/22/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.07,37.98,0.6,0.31
2/22/22 11:00,2/22/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.5,42.9,0.78,0.62
2/22/22 12:00,2/22/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.11,43.84,0.7,1.03
2/22/22 13:00,2/22/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.88,43.18,0.76,1.54
2/22/22 14:00,2/22/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.66,42.9,0.57,1.67
2/22/22 15:00,2/22/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.23,43.68,0.47,1.98
2/22/22 16:00,2/22/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.94,43.78,0.49,2.35
2/22/22 17:00,2/22/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.41,43.4,0.62,2.37
2/22/22 18:00,2/22/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.22,43.2,0.67,2.31
2/22/22 19:00,2/22/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.23,41.05,0.71,2.11
2/22/22 20:00,2/22/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.55,40.31,0.77,1.99
2/22/22 21:00,2/22/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.07,40.42,0.8,1.55
2/22/22 22:00,2/22/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,41.85,44.61,1.2,1.56
2/22/22 23:00,2/22/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,44.64,46.65,0.57,1.44
2/23/22 0:00,2/22/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.46,44.56,0.81,1.29
2/23/22 1:00,2/22/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.05,42.06,0.72,1.29
2/23/22 2:00,2/22/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,37.52,39.4,0.62,1.26
2/23/22 3:00,2/22/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.49,38.47,0.52,1.46
2/23/22 4:00,2/22/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.06,34.62,0.28,1.28
2/23/22 5:00,2/23/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.41,33.8,-0.12,1.51
2/23/22 6:00,2/23/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.24,32.62,-0.17,1.55
2/23/22 7:00,2/23/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.1,32.48,-0.11,1.49
2/23/22 8:00,2/23/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.99,32.29,-0.18,1.48
2/23/22 9:00,2/23/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.23,33.63,-0.14,1.54
2/23/22 10:00,2/23/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.23,37.34,-0.19,1.3
2/23/22 11:00,2/23/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.63,44.79,-0.13,1.29
2/23/22 12:00,2/23/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,57.66,59.05,-0.01,1.4
2/23/22 13:00,2/23/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.44,51.7,-0.01,1.27
2/23/22 14:00,2/23/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.06,51.61,-0.01,1.56
2/23/22 15:00,2/23/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,56.07,57.99,-0.01,1.93
2/23/22 16:00,2/23/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,54.51,56.63,-0.01,2.13
2/23/22 17:00,2/23/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,52.55,54.98,-0.01,2.44
2/23/22 18:00,2/23/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,48.75,51.15,-0.01,2.41
2/23/22 19:00,2/23/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.42,45.46,0,2.04
2/23/22 20:00,2/23/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,44.51,46.48,-0.01,1.98
2/23/22 21:00,2/23/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.94,48.42,-0.01,1.49
2/23/22 22:00,2/23/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,58.12,59.41,-0.01,1.3
2/23/22 23:00,2/23/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.69,66.04,-0.01,1.36
2/24/22 0:00,2/23/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,63.26,64.53,-0.01,1.28
2/24/22 1:00,2/23/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,57.9,59.59,-0.01,1.7
2/24/22 2:00,2/23/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,53.29,55.05,-0.01,1.77
2/24/22 3:00,2/23/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,49.9,51.59,-0.01,1.7
2/24/22 4:00,2/23/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.57,43.79,-0.01,1.23
2/24/22 5:00,2/24/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.21,41.76,-0.49,2.04
2/24/22 6:00,2/24/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.01,40.04,-0.63,1.66
2/24/22 7:00,2/24/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.75,39.65,-0.71,1.61
2/24/22 8:00,2/24/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.06,39.48,-0.58,1
2/24/22 9:00,2/24/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.41,39.88,-0.53,1
2/24/22 10:00,2/24/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.89,44.54,-0.71,1.36
2/24/22 11:00,2/24/22 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,63.68,65.53,-0.64,2.49
2/24/22 12:00,2/24/22 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,65.39,67.81,-0.44,2.86
2/24/22 13:00,2/24/22 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,63.51,64.19,-2.14,2.82
2/24/22 14:00,2/24/22 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,62.41,64.06,-1.52,3.17
2/24/22 15:00,2/24/22 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.9,67.11,-1.32,3.53
2/24/22 16:00,2/24/22 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,60.81,62.53,-2.07,3.79
2/24/22 17:00,2/24/22 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,61.02,63.39,-1.87,4.24
2/24/22 18:00,2/24/22 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,60.51,62.53,-2.16,4.18
2/24/22 19:00,2/24/22 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,59.08,60.75,-2.17,3.84
2/24/22 20:00,2/24/22 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,57.52,57.87,-2.66,3.01
2/24/22 21:00,2/24/22 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,58.19,58.4,-2.53,2.74
2/24/22 22:00,2/24/22 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,62.71,63.15,-2.72,3.16
2/24/22 23:00,2/24/22 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,68.24,69.6,-2.67,4.03
2/25/22 0:00,2/24/22 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,62.52,63.36,-2.73,3.57
2/25/22 1:00,2/24/22 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,56.47,57.14,-2.44,3.11
2/25/22 2:00,2/24/22 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,53.41,54.35,-2.11,3.05
2/25/22 3:00,2/24/22 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,49.22,50.03,-2.43,3.24
2/25/22 4:00,2/24/22 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,45.83,46.5,-1.98,2.65
2/25/22 5:00,2/25/22 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.89,43.39,-2.88,2.38
2/25/22 6:00,2/25/22 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.84,40.49,-2.11,1.76
2/25/22 7:00,2/25/22 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.93,39.68,-1.99,1.74
2/25/22 8:00,2/25/22 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.55,39.09,-2.14,1.68
2/25/22 9:00,2/25/22 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.19,39.79,-2.25,1.85
2/25/22 10:00,2/25/22 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,44.86,43.91,-2.61,1.66
