date,hashrate,ehashrate,btcreward,,,
2023-06-28,280545974.4,280.5459744,6.25,,,
2023-06-27,364329624.5,364.3296245,6.25,,,
2023-06-26,379943751.2,379.9437512,6.25,,,
2023-06-25,398160232.5,398.1602325,6.25,,,
2023-06-24,379943751.2,379.9437512,6.25,,,
2023-06-23,325294307.6,325.2943076,6.25,,,
2023-06-22,356522561.1,356.5225611,6.25,,,
2023-06-21,314884889.7,314.8848897,6.25,,,
2023-06-20,353920206.6,353.9202066,6.25,,,
2023-06-19,369534333.4,369.5343334,6.25,,,
2023-06-18,392955523.5,392.9555235,6.25,,,
2023-06-17,364329624.5,364.3296245,6.25,,,
2023-06-16,398160232.5,398.1602325,6.25,,,
2023-06-15,385148460.2,385.1484602,6.25,,,
2023-06-14,312388215,312.388215,6.25,,,
2023-06-13,374390301.5,374.3903015,6.25,,,
2023-06-12,399859029.5,399.8590295,6.25,,,
2023-06-11,415140266.3,415.1402663,6.25,,,
2023-06-10,392218411.1,392.2184111,6.25,,,
2023-06-09,430421503.1,430.4215031,6.25,,,
2023-06-08,392218411.1,392.2184111,6.25,,,
2023-06-07,343827827.9,343.8278279,6.25,,,
2023-06-06,384577792.7,384.5777927,6.25,,,
2023-06-05,351468446.3,351.4684463,6.25,,,
2023-06-04,376937174.3,376.9371743,6.25,,,
2023-06-03,331093463.9,331.0934639,6.25,,,
2023-06-02,417687139.1,417.6871391,6.25,,,
2023-06-01,336187209.5,336.1872095,6.25,,,
2023-05-31,349729770.9,349.7297709,6.25,,,
2023-05-30,379321882.2,379.3218822,6.25,,,
2023-05-29,399026915,399.026915,6.25,,,
2023-05-28,394100656.8,394.1006568,6.25,,,
2023-05-27,357153720.2,357.1537202,6.25,,,
2023-05-26,376858753.1,376.8587531,6.25,,,
2023-05-25,371932494.9,371.9324949,6.25,,,
2023-05-24,347301203.8,347.3012038,6.25,,,
2023-05-23,379321882.2,379.3218822,6.25,,,
2023-05-22,354690591.1,354.6905911,6.25,,,
2023-05-21,371932494.9,371.9324949,6.25,,,
2023-05-20,322669912.8,322.6699128,6.25,,,
2023-05-19,369469365.8,369.4693658,6.25,,,
2023-05-18,344768089.1,344.7680891,6.25,,,
2023-05-17,381818888.7,381.8188887,6.25,,,
2023-05-16,365114312.3,365.1143123,6.25,,,
2023-05-15,350796104,350.796104,6.25,,,
2023-05-14,415228041.5,415.2280415,6.25,,,
2023-05-13,346023367.9,346.0233679,6.25,,,
2023-05-12,336477895.7,336.4778957,6.25,,,
2023-05-11,360341576.2,360.3415762,6.25,,,
2023-05-10,405682569.3,405.6825693,6.25,,,
2023-05-09,360341576.2,360.3415762,6.25,,,
2023-05-08,326932423.5,326.9324235,6.25,,,
2023-05-07,331705159.6,331.7051596,6.25,,,
2023-05-06,355568840.1,355.5688401,6.25,,,
2023-05-05,283977798.5,283.9777985,6.25,,,
2023-05-04,351888475.1,351.8884751,6.25,,,
2023-05-03,341432463.6,341.4324636,6.25,,,
2023-05-02,312374381.6,312.3743816,6.25,,,
2023-05-01,440714243.8,440.7142438,6.25,,,
2023-04-30,358383011.5,358.3830115,6.25,,,
2023-04-29,331746436.3,331.7464363,6.25,,,
2023-04-28,355961504.6,355.9615046,6.25,,,
2023-04-27,314795888.5,314.7958885,6.25,,,
2023-04-26,314795888.5,314.7958885,6.25,,,
2023-04-25,302688354.3,302.6883543,6.25,,,
2023-04-24,341432463.6,341.4324636,6.25,,,
2023-04-23,355961504.6,355.9615046,6.25,,,
2023-04-22,360804518.3,360.8045183,6.25,,,
2023-04-21,351118491,351.118491,6.25,,,
2023-04-20,319313867.4,319.3138674,6.25,,,
2023-04-19,330891401.1,330.8914011,6.25,,,
2023-04-18,395165270.4,395.1652704,6.25,,,
2023-04-17,368979620,368.97962,6.25,,,
2023-04-16,295183696,295.183696,6.25,,,
2023-04-15,376121161,376.121161,6.25,,,
2023-04-14,333271914.8,333.2719148,6.25,,,
2023-04-13,338032942.2,338.0329422,6.25,,,
2023-04-12,380882188.4,380.8821884,6.25,,,
2023-04-11,366599106.3,366.5991063,6.25,,,
2023-04-10,292803182.3,292.8031823,6.25,,,
2023-04-09,347554996.9,347.5549969,6.25,,,
2023-04-08,349935510.6,349.9355106,6.25,,,
2023-04-07,338032942.2,338.0329422,6.25,,,
2023-04-06,375327217.2,375.3272172,6.25,,,
2023-04-05,323675130.1,323.6751301,6.25,,,
2023-04-04,377232885.5,377.2328855,6.25,,,
2023-04-03,305046345.7,305.0463457,6.25,,,
2023-04-02,346961110.7,346.9611107,6.25,,,
2023-04-01,326003728.2,326.0037282,6.25,,,
2023-03-31,328332326.3,328.3323263,6.25,,,
2023-03-30,360932699.1,360.9326991,6.25,,,
2023-03-29,342303914.6,342.3039146,6.25,,,
2023-03-28,312032139.9,312.0321399,6.25,,,
2023-03-27,344632512.7,344.6325127,6.25,,,
2023-03-26,335318120.4,335.3181204,6.25,,,
2023-03-25,337646718.5,337.6467185,6.25,,,
2023-03-24,377232885.5,377.2328855,6.25,,,
2023-03-23,398152679.7,398.1526797,6.25,,,
2023-03-22,344229888.8,344.2298888,6.25,,,
2023-03-21,313920338.8,313.9203388,6.25,,,
2023-03-20,333405049.5,333.4050495,6.25,,,
2023-03-19,320415242.4,320.4152424,6.25,,,
2023-03-18,350724792.4,350.7247924,6.25,,,
2023-03-17,318250274.5,318.2502745,6.25,,,
2023-03-16,290105692.4,290.1056924,6.25,,,
2023-03-15,318250274.5,318.2502745,6.25,,,
2023-03-14,316085306.7,316.0853067,6.25,,,
2023-03-13,339899953.1,339.8999531,6.25,,,
2023-03-12,348559824.5,348.5598245,6.25,,,
2023-03-11,357219695.9,357.2196959,6.25,,,
2023-03-10,291564668.7,291.5646687,6.25,,,
2023-03-09,288929457.5,288.9294575,6.25,,,
2023-03-08,284649021.1,284.6490211,6.25,,,
2023-03-07,353136003.6,353.1360036,6.25,,,
2023-03-06,282508802.9,282.5088029,6.25,,,
2023-03-05,331733821.5,331.7338215,6.25,,,
2023-03-04,325313166.9,325.3131669,6.25,,,
2023-03-03,359556658.2,359.5566582,6.25,,,
2023-03-02,308191421.3,308.1914213,6.25,,,
2023-03-01,363837094.6,363.8370946,6.25,,,
2023-02-28,293209893.9,293.2098939,6.25,,,
2023-02-27,299630548.5,299.6305485,6.25,,,
2023-02-26,359556658.2,359.5566582,6.25,,,
2023-02-25,227840889.8,227.8408898,6.25,,,
2023-02-24,262774152.6,262.7741526,6.25,,,
2023-02-23,332847260,332.84726,6.25,,,
2023-02-22,272506528.7,272.5065287,6.25,,,
2023-02-21,325061359.2,325.0613592,6.25,,,
2023-02-20,286131855.1,286.1318551,6.25,,,
2023-02-19,315328983.2,315.3289832,6.25,,,
2023-02-18,327007834.4,327.0078344,6.25,,,
2023-02-17,321168408.8,321.1684088,6.25,,,
2023-02-16,348419061.6,348.4190616,6.25,,,
2023-02-15,317275458.4,317.2754584,6.25,,,
2023-02-14,299757181.5,299.7571815,6.25,,,
2023-02-13,303650131.9,303.6501319,6.25,,,
2023-02-12,313943411.8,313.9434118,6.25,,,
2023-02-11,291465748.1,291.4657481,6.25,,,
2023-02-10,287553456.2,287.5534562,6.25,,,
2023-02-09,316895645.6,316.8956456,6.25,,,
2023-02-08,269948142.5,269.9481425,6.25,,,
2023-02-07,277772726.4,277.7727264,6.25,,,
2023-02-06,289509602.1,289.5096021,6.25,,,
2023-02-05,297334186,297.334186,6.25,,,
2023-02-04,266035850.6,266.0358506,6.25,,,
2023-02-03,260167412.7,260.1674127,6.25,,,
2023-02-02,283641164.2,283.6411642,6.25,,,
2023-02-01,267991996.6,267.9919966,6.25,,,
2023-01-31,224956785.4,224.9567854,6.25,,,
2023-01-30,269948142.5,269.9481425,6.25,,,
2023-01-29,311001352.8,311.0013528,6.25,,,
2023-01-28,313930106.6,313.9301066,6.25,,,
2023-01-27,287769264.4,287.7692644,6.25,,,
2023-01-26,289637895.9,289.6378959,6.25,,,
2023-01-25,327010527.7,327.0105277,6.25,,,
2023-01-24,241053474.7,241.0534747,6.25,,,
2023-01-23,295243790.7,295.2437907,6.25,,,
2023-01-22,282163369.6,282.1633696,6.25,,,
2023-01-21,257871159,257.871159,6.25,,,
2023-01-20,246659369.4,246.6593694,6.25,,,
2023-01-19,270951580.1,270.9515801,6.25,,,
2023-01-18,261608422.1,261.6084221,6.25,,,
2023-01-17,291506527.5,291.5065275,6.25,,,
2023-01-16,274688843.2,274.6888432,6.25,,,
2023-01-15,280250606.8,280.2506068,6.25,,,
2023-01-14,289810898.1,289.8108981,6.25,,,
2023-01-13,269473291.2,269.4732912,6.25,,,
2023-01-12,255914886.6,255.9148866,6.25,,,
2023-01-11,249135684.3,249.1356843,6.25,,,
2023-01-10,286421296.9,286.4212969,6.25,,,
2023-01-09,257609687.2,257.6096872,6.25,,,
2023-01-08,259304487.7,259.3044877,6.25,,,
2023-01-07,260999288.3,260.9992883,6.25,,,
2023-01-06,305064103.2,305.0641032,6.25,,,
2023-01-05,266083690,266.08369,6.25,,,
2023-01-04,242356482,242.356482,6.25,,,
2023-01-03,261883481.8,261.8834818,6.25,,,
2023-01-02,274241331.2,274.2413312,6.25,,,
2023-01-01,272483373.9,272.4833739,6.25,,,
2022-12-31,274241331.2,274.2413312,6.25,,,
2022-12-30,277757245.7,277.7572457,6.25,,,
2022-12-29,247871972.4,247.8719724,6.25,,,
2022-12-28,295336818.2,295.3368182,6.25,,,
2022-12-27,202165083.9,202.1650839,6.25,,,
2022-12-26,226776485.4,226.7764854,6.25,,,
2022-12-25,247871972.4,247.8719724,6.25,,,
2022-12-24,156458195.3,156.4581953,6.25,,,
2022-12-23,232050357.1,232.0503571,6.25,,,
2022-12-22,237324228.9,237.3242289,6.25,,,
2022-12-21,251387886.9,251.3878869,6.25,,,
2022-12-20,246114015.2,246.1140152,6.25,,,
2022-12-19,233961255.2,233.9612552,6.25,,,
2022-12-18,246832768.9,246.8327689,6.25,,,
2022-12-17,234916704.2,234.9167042,6.25,,,
2022-12-16,221298344.5,221.2983445,6.25,,,
2022-12-15,236618999.1,236.6189991,6.25,,,
2022-12-14,251939653.8,251.9396538,6.25,,,
2022-12-13,280878668,280.878668,6.25,,,
2022-12-12,243428179,243.428179,6.25,,,
2022-12-11,250237358.8,250.2373588,6.25,,,
2022-12-10,262153423.5,262.1534235,6.25,,,
2022-12-09,258748833.6,258.7488336,6.25,,,
2022-12-08,284283257.9,284.2832579,6.25,,,
2022-12-07,292794732.7,292.7947327,6.25,,,
2022-12-06,231289584,231.289584,6.25,,,
2022-12-05,268175577.4,268.1755774,6.25,,,
2022-12-04,257154663.2,257.1546632,6.25,,,
2022-12-03,240623292,240.623292,6.25,,,
2022-12-02,229602377.9,229.6023779,6.25,,,
2022-12-01,281033310.5,281.0333105,6.25,,,
2022-11-30,253481025.2,253.4810252,6.25,,,
2022-11-29,240623292,240.623292,6.25,,,
2022-11-28,255317844.2,255.3178442,6.25,,,
2022-11-27,249807387.1,249.8073871,6.25,,,
2022-11-26,200213273.5,200.2132735,6.25,,,
2022-11-25,225928739.8,225.9287398,6.25,,,
2022-11-24,236949654,236.949654,6.25,,,
2022-11-23,258991482.2,258.9914822,6.25,,,
2022-11-22,231439196.9,231.4391969,6.25,,,
2022-11-21,236949654,236.949654,6.25,,,
2022-11-20,272375605.4,272.3756054,6.25,,,
2022-11-19,268636445.9,268.6364459,6.25,,,
2022-11-18,254016775.3,254.0167753,6.25,,,
2022-11-17,252189316.5,252.1893165,6.25,,,
2022-11-16,274118822.3,274.1188223,6.25,,,
2022-11-15,283256116.4,283.2561164,6.25,,,
2022-11-14,224777434.3,224.7774343,6.25,,,
2022-11-13,235742187.2,235.7421872,6.25,,,
2022-11-12,305185622.2,305.1856222,6.25,,,
2022-11-11,244879481.3,244.8794813,6.25,,,
2022-11-10,268636445.9,268.6364459,6.25,,,
2022-11-09,272291363.5,272.2913635,6.25,,,
2022-11-08,297875786.9,297.8757869,6.25,,,
2022-11-07,263186945.5,263.1869455,6.25,,,
2022-11-06,250862304.5,250.8623045,6.25,,,
2022-11-05,276497868.4,276.4978684,6.25,,,
2022-11-04,236213410.8,236.2134108,6.25,,,
2022-11-03,300302320.7,300.3023207,6.25,,,
2022-11-02,223395628.8,223.3956288,6.25,,,
2022-11-01,263680086.4,263.6800864,6.25,,,
2022-10-31,316782326.1,316.7823261,6.25,,,
2022-10-30,247200081,247.200081,6.25,,,
2022-10-29,261848974.7,261.8489747,6.25,,,
2022-10-28,291146762.1,291.1467621,6.25,,,
2022-10-27,247200081,247.200081,6.25,,,
2022-10-26,283822315.3,283.8223153,6.25,,,
2022-10-25,223395628.8,223.3956288,6.25,,,
2022-10-24,249031192.7,249.0311927,6.25,,,
2022-10-23,274506216.9,274.5062169,6.25,,,
2022-10-22,240750216.4,240.7502164,6.25,,,
2022-10-21,276154660,276.15466,6.25,,,
2022-10-20,256682216,256.682216,6.25,,,
2022-10-19,267303549.1,267.3035491,6.25,,,
2022-10-18,251371549.5,251.3715495,6.25,,,
2022-10-17,265533326.9,265.5333269,6.25,,,
2022-10-16,254911993.9,254.9119939,6.25,,,
2022-10-15,269073771.3,269.0737713,6.25,,,
2022-10-14,276154660,276.15466,6.25,,,
2022-10-13,253141771.7,253.1417717,6.25,,,
2022-10-12,242520438.6,242.5204386,6.25,,,
2022-10-11,277924882.2,277.9248822,6.25,,,
2022-10-10,281762541.5,281.7625415,6.25,,,
2022-10-09,246312726.3,246.3127263,6.25,,,
2022-10-08,272814728.4,272.8147284,6.25,,,
2022-10-07,266578963.2,266.5789632,6.25,,,
2022-10-06,247871667.6,247.8716676,6.25,,,
2022-10-05,272814728.4,272.8147284,6.25,,,
2022-10-04,254107432.8,254.1074328,6.25,,,
2022-10-03,240076961,240.076961,6.25,,,
2022-10-02,244753785,244.753785,6.25,,,
2022-10-01,282168376.3,282.1683763,6.25,,,
2022-09-30,263461080.6,263.4610806,6.25,,,
2022-09-29,222928606.7,222.9286067,6.25,,,
2022-09-28,234283743.9,234.2837439,6.25,,,
2022-09-27,205494866.9,205.4948669,6.25,,,
2022-09-26,238947519.7,238.9475197,6.25,,,
2022-09-25,234168569.3,234.1685693,6.25,,,
2022-09-24,232575585.8,232.5755858,6.25,,,
2022-09-23,215052767.7,215.0527677,6.25,,,
2022-09-22,203901883.4,203.9018834,6.25,,,
2022-09-21,224610668.5,224.6106685,6.25,,,
2022-09-20,242133486.6,242.1334866,6.25,,,
2022-09-19,207087850.4,207.0878504,6.25,,,
2022-09-18,245319453.5,245.3194535,6.25,,,
2022-09-17,270807188.9,270.8071889,6.25,,,
2022-09-16,203901883.4,203.9018834,6.25,,,
2022-09-15,234168569.3,234.1685693,6.25,,,
2022-09-14,202308900,202.3089,6.25,,,
2022-09-13,211972242.1,211.9722421,6.25,,,
2022-09-12,235601272.1,235.6012721,6.25,,,
2022-09-11,281797599.9,281.7975999,6.25,,,
2022-09-10,241760782.5,241.7607825,6.25,,,
2022-09-09,226362006.5,226.3620065,6.25,,,
2022-09-08,195564454.6,195.5644546,6.25,,,
2022-09-07,224822128.9,224.8221289,6.25,,,
2022-09-06,218662618.5,218.6626185,6.25,,,
2022-09-05,235601272.1,235.6012721,6.25,,,
2022-09-04,258699436,258.699436,6.25,,,
2022-09-03,226362006.5,226.3620065,6.25,,,
2022-09-02,198644209.8,198.6442098,6.25,,,
2022-09-01,212503108.2,212.5031082,6.25,,,
2022-08-31,219862688.9,219.8626889,6.25,,,
2022-08-30,228317294.5,228.3172945,6.25,,,
2022-08-29,221270464.5,221.2704645,6.25,,,
2022-08-28,226907928.5,226.9079285,6.25,,,
2022-08-27,204358072.3,204.3580723,6.25,,,
2022-08-26,248048418.8,248.0484188,6.25,,,
2022-08-25,224089196.5,224.0891965,6.25,,,
2022-08-24,205767438.3,205.7674383,6.25,,,
2022-08-23,242410954.7,242.4109547,6.25,,,
2022-08-22,204358072.3,204.3580723,6.25,,,
2022-08-21,205767438.3,205.7674383,6.25,,,
2022-08-20,209995536.3,209.9955363,6.25,,,
2022-08-19,250867150.8,250.8671508,6.25,,,
2022-08-18,202403376,202.403376,6.25,,,
2022-08-17,180673577.3,180.6735773,6.25,,,
2022-08-16,207284414.3,207.2844143,6.25,,,
2022-08-15,203082703.2,203.0827032,6.25,,,
2022-08-14,186275858.8,186.2758588,6.25,,,
2022-08-13,194679281,194.679281,6.25,,,
2022-08-12,215687836.5,215.6878365,6.25,,,
2022-08-11,196079851.4,196.0798514,6.25,,,
2022-08-10,207284414.3,207.2844143,6.25,,,
2022-08-09,200281562.5,200.2815625,6.25,,,
2022-08-08,201682132.8,201.6821328,6.25,,,
2022-08-07,222690688.3,222.6906883,6.25,,,
2022-08-06,225491829.1,225.4918291,6.25,,,
2022-08-05,210085555,210.085555,6.25,,,
2022-08-04,183173748.8,183.1737488,6.25,,,
2022-08-03,199607727.9,199.6077279,6.25,,,
2022-08-02,213373778.1,213.3737781,6.25,,,
2022-08-01,187218282.7,187.2182827,6.25,,,
2022-07-31,209243963,209.243963,6.25,,,
2022-07-30,177582047.6,177.5820476,6.25,,,
2022-07-29,200984332.9,200.9843329,6.25,,,
2022-07-28,194101307.8,194.1013078,6.25,,,
2022-07-27,227139828.3,227.1398283,6.25,,,
2022-07-26,220256803.2,220.2568032,6.25,,,
2022-07-25,195477912.8,195.4779128,6.25,,,
2022-07-24,216126988.1,216.1269881,6.25,,,
2022-07-23,211997173.1,211.9971731,6.25,,,
2022-07-22,181711862.6,181.7118626,6.25,,,
2022-07-21,199187652.5,199.1876525,6.25,,,
2022-07-20,182598379.6,182.5983796,6.25,,,
2022-07-19,199988701.5,199.9887015,6.25,,,
2022-07-18,189844347.1,189.8443471,6.25,,,
2022-07-17,179699992.7,179.6999927,6.25,,,
2022-07-16,214480636.4,214.4806364,6.25,,,
2022-07-15,205785475.5,205.7854755,6.25,,,
2022-07-14,179699992.7,179.6999927,6.25,,,
2022-07-13,159411283.8,159.4112838,6.25,,,
2022-07-12,218828216.9,218.8282169,6.25,,,
2022-07-11,178250799.2,178.2507992,6.25,,,
2022-07-10,221726603.9,221.7266039,6.25,,,
2022-07-09,194191927.6,194.1919276,6.25,,,
2022-07-08,214480636.4,214.4806364,6.25,,,
2022-07-07,227544125.4,227.5441254,6.25,,,
2022-07-06,186682514.1,186.6825141,6.25,,,
2022-07-05,173453044.6,173.4530446,6.25,,,
2022-07-04,210201571,210.201571,6.25,,,
2022-07-03,227840863.7,227.8408637,6.25,,,
2022-07-02,202851865.7,202.8518657,6.25,,,
2022-07-01,196972101.5,196.9721015,6.25,,,
2022-06-30,251359920.6,251.3599206,6.25,,,
2022-06-29,221961099.4,221.9610994,6.25,,,
2022-06-28,214611394.2,214.6113942,6.25,,,
2022-06-27,199911983.6,199.9119836,6.25,,,
2022-06-26,202851865.7,202.8518657,6.25,,,
2022-06-25,221961099.4,221.9610994,6.25,,,
2022-06-24,189622396.2,189.6223962,6.25,,,
2022-06-23,223431040.5,223.4310405,6.25,,,
2022-06-22,193273708.3,193.2737083,6.25,,,
2022-06-21,225808603.1,225.8086031,6.25,,,
2022-06-20,198711570.8,198.7115708,6.25,,,
2022-06-19,200216961.4,200.2169614,6.25,,,
2022-06-18,234840947.3,234.8409473,6.25,,,
2022-06-17,162582194.3,162.5821943,6.25,,,
2022-06-16,179141491.8,179.1414918,6.25,,,
2022-06-15,248389463.4,248.3894634,6.25,,,
2022-06-14,219787040.4,219.7870404,6.25,,,
2022-06-13,200216961.4,200.2169614,6.25,,,
2022-06-12,191184617.3,191.1846173,6.25,,,
2022-06-11,231830165.9,231.8301659,6.25,,,
2022-06-10,221292431.1,221.2924311,6.25,,,
2022-06-09,219787040.4,219.7870404,6.25,,,
2022-06-08,266405768.7,266.4057687,6.25,,,
2022-06-07,240765744.1,240.7657441,6.25,,,
2022-06-06,222931244.5,222.9312445,6.25,,,
2022-06-05,216986411.3,216.9864113,6.25,,,
2022-06-04,206582953.3,206.5829533,6.25,,,
2022-06-03,212527786.5,212.5277865,6.25,,,
2022-06-02,185776037.1,185.7760371,6.25,,,
2022-06-01,202124328.4,202.1243284,6.25,,,
2022-05-31,216986411.3,216.9864113,6.25,,,
2022-05-30,228876077.7,228.8760777,6.25,,,
2022-05-29,221445036.2,221.4450362,6.25,,,
2022-05-28,219958827.9,219.9588279,6.25,,,
2022-05-27,205096745,205.096745,6.25,,,
2022-05-26,209555369.9,209.5553699,6.25,,,
2022-05-25,219801139.3,219.8011393,6.25,,,
2022-05-24,186420081,186.420081,6.25,,,
2022-05-23,248560108,248.560108,6.25,,,
2022-05-22,189527082.4,189.5270824,6.25,,,
2022-05-21,209722591.1,209.7225911,6.25,,,
2022-05-20,198848086.4,198.8480864,6.25,,,
2022-05-19,189527082.4,189.5270824,6.25,,,
2022-05-18,208169090.5,208.1690905,6.25,,,
2022-05-17,228364599.2,228.3645992,6.25,,,
2022-05-16,254774110.7,254.7741107,6.25,,,
2022-05-15,189527082.4,189.5270824,6.25,,,
2022-05-14,219043595.2,219.0435952,6.25,,,
2022-05-13,236132102.6,236.1321026,6.25,,,
2022-05-12,209722591.1,209.7225911,6.25,,,
2022-05-11,225257597.9,225.2575979,6.25,,,
2022-05-10,226823707.2,226.8237072,6.25,,,
2022-05-09,229568645.4,229.5686454,6.25,,,
2022-05-08,229568645.4,229.5686454,6.25,,,
2022-05-07,211795589,211.795589,6.25,,,
2022-05-06,210314500.9,210.3145009,6.25,,,
2022-05-05,232530821.5,232.5308215,6.25,,,
2022-05-04,216238853.1,216.2388531,6.25,,,
2022-05-03,222163205.2,222.1632052,6.25,,,
2022-05-02,236974085.6,236.9740856,6.25,,,
2022-05-01,247341701.8,247.3417018,6.25,,,
2022-04-30,222163205.2,222.1632052,6.25,,,
2022-04-29,222163205.2,222.1632052,6.25,,,
2022-04-28,195503620.6,195.5036206,6.25,,,
2022-04-27,243130347.4,243.1303474,6.25,,,
2022-04-26,196436589.9,196.4365899,6.25,,,
2022-04-25,227305196.8,227.3051968,6.25,,,
2022-04-24,239933263.3,239.9332633,6.25,,,
2022-04-23,228708315.3,228.7083153,6.25,,,
2022-04-22,189420997.4,189.4209974,6.25,,,
2022-04-21,237127026.3,237.1270263,6.25,,,
2022-04-20,224498959.8,224.4989598,6.25,,,
2022-04-19,173986693.9,173.9866939,6.25,,,
2022-04-18,188017878.9,188.0178789,6.25,,,
2022-04-17,231514552.3,231.5145523,6.25,,,
2022-04-16,188017878.9,188.0178789,6.25,,,
2022-04-15,221692722.8,221.6927228,6.25,,,
2022-04-14,194492275.6,194.4922756,6.25,,,
2022-04-13,198950531.1,198.9505311,6.25,,,
2022-04-12,217424508.9,217.4245089,6.25,,,
2022-04-11,194687305.4,194.6873054,6.25,,,
2022-04-10,198950531.1,198.9505311,6.25,,,
2022-04-09,217424508.9,217.4245089,6.25,,,
2022-04-08,190424079.7,190.4240797,6.25,,,
2022-04-07,196108380.6,196.1083806,6.25,,,
2022-04-06,213161283.3,213.1612833,6.25,,,
2022-04-05,206055907.2,206.0559072,6.25,,,
2022-04-04,224529885.1,224.5298851,6.25,,,
2022-04-03,197529455.8,197.5294558,6.25,,,
2022-04-02,191845155,191.845155,6.25,,,
2022-04-01,200371606.3,200.3716063,6.25,,,
2022-03-31,194247387.9,194.2473879,6.25,,,
2022-03-30,184232002.7,184.2320027,6.25,,,
2022-03-29,206066906.7,206.0669067,6.25,,,
2022-03-28,216984358.8,216.9843588,6.25,,,
2022-03-27,178773276.7,178.7732767,6.25,,,
2022-03-26,219713721.8,219.7137218,6.25,,,
2022-03-25,212890314.3,212.8903143,6.25,,,
2022-03-24,195149454.7,195.1494547,6.25,,,
2022-03-23,197878817.7,197.8788177,6.25,,,
2022-03-22,203337543.7,203.3375437,6.25,,,
2022-03-21,208796269.8,208.7962698,6.25,,,
2022-03-20,210160951.3,210.1609513,6.25,,,
2022-03-19,211525632.8,211.5256328,6.25,,,
2022-03-18,195149454.7,195.1494547,6.25,,,
2022-03-17,217523034.5,217.5230345,6.25,,,
2022-03-16,212277837.6,212.2778376,6.25,,,
2022-03-15,190365286.6,190.3652866,6.25,,,
2022-03-14,209538768.8,209.5387688,6.25,,,
2022-03-13,206799699.9,206.7996999,6.25,,,
2022-03-12,213647372.1,213.6473721,6.25,,,
2022-03-11,188995752.2,188.9957522,6.25,,,
2022-03-10,198582493.3,198.5824933,6.25,,,
2022-03-09,188995752.2,188.9957522,6.25,,,
2022-03-08,202691096.6,202.6910966,6.25,,,
2022-03-07,202691096.6,202.6910966,6.25,,,
2022-03-06,179409011.2,179.4090112,6.25,,,
2022-03-05,168452735.7,168.4527357,6.25,,,
2022-03-04,190365286.6,190.3652866,6.25,,,
2022-03-03,204908164.1,204.9081641,6.25,,,
2022-03-02,189074638.3,189.0746383,6.25,,,
2022-03-01,225221260.3,225.2212603,6.25,,,
2022-02-28,214099222.7,214.0992227,6.25,,,
2022-02-27,189074638.3,189.0746383,6.25,,,
2022-02-26,173781836.6,173.7818366,6.25,,,
2022-02-25,186294128.9,186.2941289,6.25,,,
2022-02-24,183513619.5,183.5136195,6.25,,,
2022-02-23,208538204,208.538204,6.25,,,
2022-02-22,211318713.4,211.3187134,6.25,,,
2022-02-21,171001327.3,171.0013273,6.25,,,
2022-02-20,200196675.8,200.1966758,6.25,,,
2022-02-19,207147949.3,207.1479493,6.25,,,
2022-02-18,186294128.9,186.2941289,6.25,,,
2022-02-17,213256529.5,213.2565295,6.25,,,
2022-02-16,206979740.5,206.9797405,6.25,,,
2022-02-15,232188811.5,232.1888115,6.25,,,
2022-02-14,202999360.9,202.9993609,6.25,,,
2022-02-13,209633327,209.633327,6.25,,,
2022-02-12,248110330,248.11033,6.25,,,
2022-02-11,188404635.6,188.4046356,6.25,,,
2022-02-10,195038601.7,195.0386017,6.25,,,
2022-02-09,185751049.2,185.7510492,6.25,,,
2022-02-08,204326154.1,204.3261541,6.25,,,
2022-02-07,180443876.4,180.4438764,6.25,,,
2022-02-06,206979740.5,206.9797405,6.25,,,
2022-02-05,157888391.8,157.8883918,6.25,,,
2022-02-04,172445464.5,172.4454645,6.25,,,
2022-02-03,194692668.7,194.6926687,6.25,,,
2022-02-02,202639308.2,202.6393082,6.25,,,
2022-02-01,203963748.1,203.9637481,6.25,,,
2022-01-31,189394909,189.394909,6.25,,,
2022-01-30,193368228.7,193.3682287,6.25,,,
2022-01-29,197341548.5,197.3415485,6.25,,,
2022-01-28,203963748.1,203.9637481,6.25,,,
2022-01-27,173501629.9,173.5016299,6.25,,,
2022-01-26,172177190,172.17719,6.25,,,
2022-01-25,201314868.3,201.3148683,6.25,,,
2022-01-24,198665988.4,198.6659884,6.25,,,
2022-01-23,186746029.1,186.7460291,6.25,,,
2022-01-22,177474949.7,177.4749497,6.25,,,
2022-01-21,175442615.3,175.4426153,6.25,,,
2022-01-20,204748985.5,204.7489855,6.25,,,
2022-01-19,209595115.3,209.5951153,6.25,,,
2022-01-18,164768414.4,164.7684144,6.25,,,
2022-01-17,195056725.8,195.0567258,6.25,,,
2022-01-16,212018180.2,212.0181802,6.25,,,
2022-01-15,201114388.1,201.1143881,6.25,,,
2022-01-14,192633660.9,192.6336609,6.25,,,
2022-01-13,216864310.1,216.8643101,6.25,,,
2022-01-12,168403011.7,168.4030117,6.25,,,
2022-01-11,191422128.4,191.4221284,6.25,,,
2022-01-10,172037609.1,172.0376091,6.25,,,
2022-01-09,170826076.6,170.8260766,6.25,,,
2022-01-08,174242949.2,174.2429492,6.25,,,
2022-01-07,168921783.5,168.9217835,6.25,,,
2022-01-06,176161288.5,176.1612885,6.25,,,
2022-01-05,180987625.2,180.9876252,6.25,,,
2022-01-04,177367872.7,177.3678727,6.25,,,
2022-01-03,168921783.5,168.9217835,6.25,,,
