State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,4/13/13,,18373,4.558,2889.5,0.688,24138.5
PA,Gilberton Power Company,10113,4/14/13,,18226,4.623,2877.4,0.691,24037
PA,Gilberton Power Company,10113,4/15/13,,18256,4.544,2881,0.634,24070.5
PA,Gilberton Power Company,10113,4/16/13,,18403,4.468,2874.1,0.595,24010.7
PA,Gilberton Power Company,10113,4/17/13,,18640,4.5,2887.7,0.681,24124.7
PA,Gilberton Power Company,10113,4/18/13,,18325,4.625,2928,0.676,24462.9
PA,Gilberton Power Company,10113,4/19/13,,18155,4.662,2982.7,0.586,24918
PA,Gilberton Power Company,10113,4/20/13,,18388,4.746,2995,0.52,25020.8
PA,Gilberton Power Company,10113,4/21/13,,18619,4.711,3003.6,0.585,25092.5
PA,Gilberton Power Company,10113,4/22/13,,18551,4.642,3023.9,0.665,25262.1
PA,Gilberton Power Company,10113,4/23/13,,18426,4.53,3029,0.832,25303.5
PA,Gilberton Power Company,10113,4/24/13,,17756,4.576,3025.5,0.491,25276.5
PA,Gilberton Power Company,10113,4/25/13,,17600.25,4.538,3017.8,0.702,25212.53
PA,Gilberton Power Company,10113,4/26/13,,18408,4.597,2943.2,0.903,24588.6
PA,Gilberton Power Company,10113,4/27/13,,18329,4.652,2965.1,0.622,24770.3
PA,Gilberton Power Company,10113,4/28/13,,18291,4.614,2990.9,0.574,24987.8
PA,Gilberton Power Company,10113,4/29/13,,18197,4.612,2946,0.525,24610.6
PA,Gilberton Power Company,10113,4/30/13,,18273,4.588,2954.2,0.553,24681
PA,Gilberton Power Company,10113,5/1/13,,18588,4.58,2998.1,0.702,25048
PA,Gilberton Power Company,10113,5/2/13,,18670,4.521,2999.7,0.602,25060.3
PA,Gilberton Power Company,10113,5/3/13,,18580,4.524,2970.4,0.563,24816.1
PA,Gilberton Power Company,10113,5/4/13,,18674,4.592,2965.2,0.503,24772.1
PA,Gilberton Power Company,10113,5/5/13,,18602,4.579,2959.3,0.483,24721.4
PA,Gilberton Power Company,10113,5/6/13,,18526,4.58,2976.6,0.463,24867.2
PA,Gilberton Power Company,10113,5/7/13,,18666,4.569,2980.9,0.468,24904.9
PA,Gilberton Power Company,10113,5/8/13,,18413,4.562,2944.7,0.421,24600.3
PA,Gilberton Power Company,10113,5/9/13,,18091,4.595,2891.5,0.377,24157
PA,Gilberton Power Company,10113,5/10/13,,18355,4.712,2942.4,0.409,24579.7
PA,Gilberton Power Company,10113,5/11/13,,18418,4.655,2956.1,0.465,24697.6
PA,Gilberton Power Company,10113,5/12/13,,18506,4.824,2986.3,0.536,24947.5
PA,Gilberton Power Company,10113,5/13/13,,18293,4.61,2966.6,0.51,24782.5
PA,Gilberton Power Company,10113,5/14/13,,18568,4.538,2978.9,0.619,24885.8
PA,Gilberton Power Company,10113,5/15/13,,18337,4.552,2996.7,0.514,25036
PA,Gilberton Power Company,10113,5/16/13,,18226,4.637,2955.3,0.46,24689.7
PA,Gilberton Power Company,10113,5/17/13,,18367,4.689,2987.4,0.435,24957.5
PA,Gilberton Power Company,10113,5/18/13,,18514,4.686,2971.1,0.457,24820.3
PA,Gilberton Power Company,10113,5/19/13,,18451,4.692,2955.1,0.44,24687.4
PA,Gilberton Power Company,10113,5/20/13,,18352,4.67,2953,0.422,24672.9
PA,Gilberton Power Company,10113,5/21/13,,18520,4.657,2957.5,0.381,24708.8
PA,Gilberton Power Company,10113,5/22/13,,18306,4.689,2942.1,0.358,24580.6
PA,Gilberton Power Company,10113,5/23/13,,18437,4.555,2952.7,0.408,24665.8
PA,Gilberton Power Company,10113,5/24/13,,18389,4.581,2966,0.504,24779.8
PA,Gilberton Power Company,10113,5/25/13,,18489,4.696,2977,0.547,24871.8
PA,Gilberton Power Company,10113,5/26/13,,18564,4.734,2994.5,0.512,25016.6
PA,Gilberton Power Company,10113,5/27/13,,18509,4.687,2987.6,0.512,24960.2
PA,Gilberton Power Company,10113,5/28/13,,18425,4.655,2995.5,0.486,25025.8
PA,Gilberton Power Company,10113,5/29/13,,18642,4.625,2983.1,0.425,24920.5
PA,Gilberton Power Company,10113,5/30/13,,18730,4.556,2982.8,0.465,24918.6
PA,Gilberton Power Company,10113,5/31/13,,18788,4.47,2986.5,0.466,24949.5
PA,Gilberton Power Company,10113,6/1/13,,18635,4.507,2954.2,0.388,24680.5
PA,Gilberton Power Company,10113,6/2/13,,18729,4.632,2964.7,0.39,24769.3
PA,Gilberton Power Company,10113,6/3/13,,18762,4.551,2967.8,0.404,24794.7
PA,Gilberton Power Company,10113,6/4/13,,18585,4.528,2992.1,0.555,24995
PA,Gilberton Power Company,10113,6/5/13,,18700,4.554,3003.8,0.582,25094.5
PA,Gilberton Power Company,10113,6/6/13,,18808,4.651,3002.6,0.496,25084.2
PA,Gilberton Power Company,10113,6/7/13,,18527,4.608,2969.7,0.478,24808.3
PA,Gilberton Power Company,10113,6/8/13,,18264,4.581,2980.3,0.508,24898.2
PA,Gilberton Power Company,10113,6/9/13,,18549,4.514,2998.7,0.509,25051.6
PA,Gilberton Power Company,10113,6/10/13,,18433,4.456,2959.5,0.466,24725.6
PA,Gilberton Power Company,10113,6/11/13,,18341,4.419,2947.1,0.479,24621.1
PA,Gilberton Power Company,10113,6/12/13,,18655,4.52,3013.7,0.522,25176.3
PA,Gilberton Power Company,10113,6/13/13,,18415,4.55,3005.7,0.541,25111.5
PA,Gilberton Power Company,10113,6/14/13,,18300,4.589,3005.6,0.487,25110.7
PA,Gilberton Power Company,10113,6/15/13,,18530,4.585,3025.9,0.451,25281
PA,Gilberton Power Company,10113,6/16/13,,18802,4.625,3026.5,0.461,25284.9
PA,Gilberton Power Company,10113,6/17/13,,18707,4.562,3008.9,0.477,25136.5
PA,Gilberton Power Company,10113,6/18/13,,18542,4.561,2992.6,0.515,25001.6
PA,Gilberton Power Company,10113,6/19/13,,18563,4.666,3008.1,0.527,25132.8
PA,Gilberton Power Company,10113,6/20/13,,18485,4.642,2976.7,0.5,24871.4
