State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Scrubgrass Generating Plant,50974,9/20/09,,19147,4.338,,2.216,30187.6
PA,Scrubgrass Generating Plant,50974,9/21/09,,19062,4.36,,2.298,30459.6
PA,Scrubgrass Generating Plant,50974,9/22/09,,19094,4.362,,2.341,30714.4
PA,Scrubgrass Generating Plant,50974,9/23/09,,18546.72,4.403,,2.095,30837.483
PA,Scrubgrass Generating Plant,50974,9/24/09,,19125,4.375,,2.257,31644.4
PA,Scrubgrass Generating Plant,50974,9/25/09,,19127,4.505,,2.405,31251.4
PA,Scrubgrass Generating Plant,50974,9/26/09,,19130,4.556,,2.414,31046.1
PA,Scrubgrass Generating Plant,50974,9/27/09,,19117,4.481,,2.298,30963.9
PA,Scrubgrass Generating Plant,50974,9/28/09,,19093,4.592,,2.335,31278.4
PA,Scrubgrass Generating Plant,50974,9/29/09,,19120,4.488,,2.474,31307.4
PA,Scrubgrass Generating Plant,50974,9/30/09,,19114,4.781,,2.504,31800.4
PA,Scrubgrass Generating Plant,50974,10/1/09,,19107,4.632,,2.39,31706.9
PA,Scrubgrass Generating Plant,50974,10/2/09,,19115,4.675,,2.144,31506.2
PA,Scrubgrass Generating Plant,50974,10/3/09,,19119,4.563,,2.204,31368.1
PA,Scrubgrass Generating Plant,50974,10/4/09,,19117,4.588,,2.516,31552.9
PA,Scrubgrass Generating Plant,50974,10/5/09,,19100,4.565,,2.717,31838.9
PA,Scrubgrass Generating Plant,50974,10/6/09,,19102,4.852,,2.271,31537.5
PA,Scrubgrass Generating Plant,50974,10/7/09,,19110,4.361,,2.499,31955.6
PA,Scrubgrass Generating Plant,50974,10/8/09,,19098,4.463,,2.529,31780.8
PA,Scrubgrass Generating Plant,50974,10/9/09,,19117,4.345,,2.363,31449.4
PA,Scrubgrass Generating Plant,50974,10/10/09,,19058,4.495,,2.296,31571.2
PA,Scrubgrass Generating Plant,50974,10/11/09,,19072,4.408,,2.465,30837.1
PA,Scrubgrass Generating Plant,50974,10/12/09,,19078,4.469,,2.511,30871.3
PA,Scrubgrass Generating Plant,50974,10/13/09,,19060,4.411,,2.403,31596.1
PA,Scrubgrass Generating Plant,50974,10/14/09,,19010,4.492,,2.737,31260.2
PA,Scrubgrass Generating Plant,50974,10/15/09,,19087,4.613,,2.288,31110.4
PA,Scrubgrass Generating Plant,50974,10/16/09,,19070,5.063,,2.273,31314.3
PA,Scrubgrass Generating Plant,50974,10/17/09,,19072,5.069,,2.108,31516.5
PA,Scrubgrass Generating Plant,50974,10/18/09,,19064,4.878,,2.22,31265.8
PA,Scrubgrass Generating Plant,50974,10/19/09,,19061,5.286,,2.122,31429.3
PA,Scrubgrass Generating Plant,50974,10/20/09,,9605.39,2.932,,1.025,15732.731
PA,Scrubgrass Generating Plant,50974,10/21/09,,19079,5.134,,2.272,31177.4
PA,Scrubgrass Generating Plant,50974,10/22/09,,19093,5.523,,2.203,31453
PA,Scrubgrass Generating Plant,50974,10/23/09,,19109,5.253,,1.945,31890.5
PA,Scrubgrass Generating Plant,50974,10/24/09,,19107,5.083,,2.305,31219.6
PA,Scrubgrass Generating Plant,50974,10/25/09,,19094,5.246,,2.281,31026.2
PA,Scrubgrass Generating Plant,50974,10/26/09,,18659,5.822,,2.122,31772.3
PA,Scrubgrass Generating Plant,50974,10/27/09,,16160,3.469,,1.626,25215.1
PA,Scrubgrass Generating Plant,50974,10/28/09,,14520,3.272,,1.509,21539.7
PA,Scrubgrass Generating Plant,50974,10/29/09,,14267,3.253,,1.598,21740.2
PA,Scrubgrass Generating Plant,50974,10/30/09,,17195,4.318,,2.019,26846
PA,Scrubgrass Generating Plant,50974,10/31/09,,19075,5.16,,2.247,31460.3
PA,Scrubgrass Generating Plant,50974,11/1/09,,19062,5.031,,2.237,31230.7
PA,Scrubgrass Generating Plant,50974,11/2/09,,18740,5.045,,2.081,31061.485
PA,Scrubgrass Generating Plant,50974,11/3/09,,19021,4.984,,2.168,31087.4
PA,Scrubgrass Generating Plant,50974,11/4/09,,19071,4.929,,2.36,31436.8
PA,Scrubgrass Generating Plant,50974,11/5/09,,19074,4.873,,2.293,30486
PA,Scrubgrass Generating Plant,50974,11/6/09,,19027,4.908,,2.27,29908.9
PA,Scrubgrass Generating Plant,50974,11/7/09,,19086,5.049,,2.182,31015.8
PA,Scrubgrass Generating Plant,50974,11/8/09,,16745.8,4.361,,1.91,26929.54
PA,Scrubgrass Generating Plant,50974,11/9/09,,9461,2.61,,1.181,15492.4
PA,Scrubgrass Generating Plant,50974,11/10/09,,9482,2.746,,1.196,16002.784
PA,Scrubgrass Generating Plant,50974,11/11/09,,15845,4.512,,2.046,26470.9
PA,Scrubgrass Generating Plant,50974,11/12/09,,19098,5.534,,2.441,31795.4
PA,Scrubgrass Generating Plant,50974,11/13/09,,19099,5.191,,2.257,31861.8
PA,Scrubgrass Generating Plant,50974,11/14/09,,19106,5.084,,2.226,31377.9
PA,Scrubgrass Generating Plant,50974,11/15/09,,19107,5.045,,2.298,31398.7
PA,Scrubgrass Generating Plant,50974,11/16/09,,19092,5.441,,2.326,30917.9
PA,Scrubgrass Generating Plant,50974,11/17/09,,19110,5.864,,2.022,31107.3
PA,Scrubgrass Generating Plant,50974,11/18/09,,19015,5.715,,2.073,30671.8
PA,Scrubgrass Generating Plant,50974,11/19/09,,19080,5.539,,2.012,30477.1
PA,Scrubgrass Generating Plant,50974,11/20/09,,19105,4.845,,2.065,31140
PA,Scrubgrass Generating Plant,50974,11/21/09,,19085,5.702,,1.96,31706.2
PA,Scrubgrass Generating Plant,50974,11/22/09,,19109,5.586,,2.206,30812.3
PA,Scrubgrass Generating Plant,50974,11/23/09,,18822.32,5.467,,2.298,30104.844
PA,Scrubgrass Generating Plant,50974,11/24/09,,19129,5.229,,1.909,32009.9
PA,Scrubgrass Generating Plant,50974,11/25/09,,19117,5.782,,2.059,31249.6
PA,Scrubgrass Generating Plant,50974,11/26/09,,19103,6.061,,2.051,31313.6
PA,Scrubgrass Generating Plant,50974,11/27/09,,19123,5.73,,2.109,31151.6
PA,Scrubgrass Generating Plant,50974,11/28/09,,19110,5.835,,2.177,31498.9
PA,Scrubgrass Generating Plant,50974,11/29/09,,19100,5.768,,2.24,30997.1
PA,Scrubgrass Generating Plant,50974,11/30/09,,19117,5.884,,2.148,31429.3
PA,Scrubgrass Generating Plant,50974,12/1/09,,19110,4.897,,2.09,31723.1
PA,Scrubgrass Generating Plant,50974,12/2/09,,19115,5.433,,2.051,31407.5
PA,Scrubgrass Generating Plant,50974,12/3/09,,19128,5.659,,1.891,31798.7
PA,Scrubgrass Generating Plant,50974,12/4/09,,19099,5.759,,2.145,31464.8
PA,Scrubgrass Generating Plant,50974,12/5/09,,19100,5.424,,2.138,30109.6
PA,Scrubgrass Generating Plant,50974,12/6/09,,19088,5.289,,2.213,29077.4
PA,Scrubgrass Generating Plant,50974,12/7/09,,19091,5.393,,2.2,29887.1
PA,Scrubgrass Generating Plant,50974,12/8/09,,18180,4.635,,1.921,26658.5
PA,Scrubgrass Generating Plant,50974,12/9/09,,17227,4.646,,1.97,26231.2
PA,Scrubgrass Generating Plant,50974,12/10/09,,18496,5.352,,2.305,29650.9
PA,Scrubgrass Generating Plant,50974,12/11/09,,19123,5.559,,2.314,30889.7
PA,Scrubgrass Generating Plant,50974,12/12/09,,19095,5.234,,2.122,30055.4
PA,Scrubgrass Generating Plant,50974,12/13/09,,19086,5.234,,2.066,30191.3
PA,Scrubgrass Generating Plant,50974,12/14/09,,18965.27,5.201,,2.087,30161.433
PA,Scrubgrass Generating Plant,50974,12/15/09,,18431.51,5.117,,2.057,29084.462
PA,Scrubgrass Generating Plant,50974,12/16/09,,19095,5.416,,2.224,30846.9
PA,Scrubgrass Generating Plant,50974,12/17/09,,19079,5.196,,2.285,30347.7
PA,Scrubgrass Generating Plant,50974,12/18/09,,19068,5.16,,1.971,29727.3
PA,Scrubgrass Generating Plant,50974,12/19/09,,19085,5.412,,1.987,30421.1
PA,Scrubgrass Generating Plant,50974,12/20/09,,19090,5.509,,1.959,30501.8
PA,Scrubgrass Generating Plant,50974,12/21/09,,19119,5.401,,2.105,30283
PA,Scrubgrass Generating Plant,50974,12/22/09,,19094,5.501,,2.081,30215.8
PA,Scrubgrass Generating Plant,50974,12/23/09,,19111,5.347,,2.365,29497.3
PA,Scrubgrass Generating Plant,50974,12/24/09,,19091,5.603,,2.33,30143.5
PA,Scrubgrass Generating Plant,50974,12/25/09,,18575,5.51,,2.433,28945.7
PA,Scrubgrass Generating Plant,50974,12/26/09,,18551,5.422,,2.273,28797.7
PA,Scrubgrass Generating Plant,50974,12/27/09,,18524,5.331,,2.255,28655.4
PA,Scrubgrass Generating Plant,50974,12/28/09,,18587,5.366,,2.274,29432.5
PA,Scrubgrass Generating Plant,50974,12/29/09,,19118,5.687,,2.249,31550.8
PA,Scrubgrass Generating Plant,50974,12/30/09,,19093,5.621,,2.352,31057.7
PA,Scrubgrass Generating Plant,50974,12/31/09,,19075,6.115,,2.495,30418.7
PA,Scrubgrass Generating Plant,50974,1/1/10,,18950,6.002,3107.9,1.716,29488.5
PA,Scrubgrass Generating Plant,50974,1/2/10,,19096,5.881,3189.6,1.735,30264.9
PA,Scrubgrass Generating Plant,50974,1/3/10,,19025,5.721,3103.9,1.714,29451.3
PA,Scrubgrass Generating Plant,50974,1/4/10,,19100,5.652,3169,1.826,30065.9
PA,Scrubgrass Generating Plant,50974,1/5/10,,19036,5.684,3132.6,1.961,29725.6
PA,Scrubgrass Generating Plant,50974,1/6/10,,18883.12,5.814,3157.764,2.344,29963.94
PA,Scrubgrass Generating Plant,50974,1/7/10,,19084,5.778,3182.2,2.13,30196
PA,Scrubgrass Generating Plant,50974,1/8/10,,19106,5.613,3217.9,2.014,30534.7
PA,Scrubgrass Generating Plant,50974,1/9/10,,19093,5.749,3226.9,1.952,30619.6
PA,Scrubgrass Generating Plant,50974,1/10/10,,19088,5.699,3178.6,1.852,30161.3
PA,Scrubgrass Generating Plant,50974,1/11/10,,19090,5.763,3204.1,1.975,30402.4
PA,Scrubgrass Generating Plant,50974,1/12/10,,19044,5.925,3232.6,1.661,30671.9
PA,Scrubgrass Generating Plant,50974,1/13/10,,9397.16,2.659,1469.34,0.907,13943.584
PA,Scrubgrass Generating Plant,50974,1/14/10,,9358,2.43,1469.7,0.94,13943.7
PA,Scrubgrass Generating Plant,50974,1/15/10,,13922,4.388,2290.6,1.47,21735.7
PA,Scrubgrass Generating Plant,50974,1/16/10,,19050,5.922,3191.2,2.041,30277.4
PA,Scrubgrass Generating Plant,50974,1/17/10,,19060,5.905,3165.4,2.207,30030.3
PA,Scrubgrass Generating Plant,50974,1/18/10,,19075,5.871,3202.8,2.217,30388.5
PA,Scrubgrass Generating Plant,50974,1/19/10,,19071,5.865,3179.5,2.082,30167.3
PA,Scrubgrass Generating Plant,50974,1/20/10,,19110,6.097,3186.2,2.045,30231.8
PA,Scrubgrass Generating Plant,50974,1/21/10,,19146,5.902,3206.6,2.144,30426.7
PA,Scrubgrass Generating Plant,50974,1/22/10,,19071,5.309,3174.7,2.132,30122.4
PA,Scrubgrass Generating Plant,50974,1/23/10,,19082,5.087,3130.6,2.104,29703.4
PA,Scrubgrass Generating Plant,50974,1/24/10,,19070,4.927,3172,2.038,30096.4
PA,Scrubgrass Generating Plant,50974,1/25/10,,19079,4.7,3185.7,2.094,30227.4
PA,Scrubgrass Generating Plant,50974,1/26/10,,19080,4.936,3210.5,2.163,30462.8
PA,Scrubgrass Generating Plant,50974,1/27/10,,19083,5.079,3230.1,2.11,30646.5
PA,Scrubgrass Generating Plant,50974,1/28/10,,19093,5.114,3198,2.199,30344.9
PA,Scrubgrass Generating Plant,50974,1/29/10,,19088,5.568,3141.1,2.118,29801.6
PA,Scrubgrass Generating Plant,50974,1/30/10,,19087,4.943,3083.8,2.115,29260.8
PA,Scrubgrass Generating Plant,50974,1/31/10,,19094,4.836,3105.9,2.182,29468.4
PA,Scrubgrass Generating Plant,50974,2/1/10,,19075,4.81,3133.1,2.111,29727.9
PA,Scrubgrass Generating Plant,50974,2/2/10,,19065,5.013,3181.9,1.93,30191.7
PA,Scrubgrass Generating Plant,50974,2/3/10,,19082,4.735,3156.2,1.643,29949.7
PA,Scrubgrass Generating Plant,50974,2/4/10,,19048,5.463,3186.5,1.65,30233.4
PA,Scrubgrass Generating Plant,50974,2/5/10,,19050,5.175,3166.9,1.581,30049.4
PA,Scrubgrass Generating Plant,50974,2/6/10,,19044,5.489,3146.2,1.673,29852.4
PA,Scrubgrass Generating Plant,50974,2/7/10,,19068,5.627,3122.7,1.829,29629.7
PA,Scrubgrass Generating Plant,50974,2/8/10,,19058,5.489,3117.1,1.633,29577.5
PA,Scrubgrass Generating Plant,50974,2/9/10,,19044,5.39,3148.3,1.457,29873.5
PA,Scrubgrass Generating Plant,50974,2/10/10,,19055,5.705,3281.5,2.079,31133.8
PA,Scrubgrass Generating Plant,50974,2/11/10,,19043,5.833,3241.5,2.323,30759
PA,Scrubgrass Generating Plant,50974,2/12/10,,19055,5.865,3269.9,1.651,31024.4
PA,Scrubgrass Generating Plant,50974,2/13/10,,19050,5.455,3229.7,1.778,30644.1
PA,Scrubgrass Generating Plant,50974,2/14/10,,19050,5.365,3283.9,1.922,31161.2
PA,Scrubgrass Generating Plant,50974,2/15/10,,19070,5.457,3210.1,1.964,30460
PA,Scrubgrass Generating Plant,50974,2/16/10,,19019,5.611,3181.9,2.1,30193.7
PA,Scrubgrass Generating Plant,50974,2/17/10,,19023,5.38,3232.3,2.276,30671.4
PA,Scrubgrass Generating Plant,50974,2/18/10,,19048,5.399,3255.3,1.562,30889.9
PA,Scrubgrass Generating Plant,50974,2/19/10,,19034,5.854,3246,1.856,30795.1
PA,Scrubgrass Generating Plant,50974,2/20/10,,18828,5.506,3221.6,1.625,30568.1
PA,Scrubgrass Generating Plant,50974,2/21/10,,19036,5.44,3239.7,1.822,30742.4
PA,Scrubgrass Generating Plant,50974,2/22/10,,19057,5.316,3172.9,1.509,30105.9
PA,Scrubgrass Generating Plant,50974,2/23/10,,19045,5.482,3173.9,1.543,30115.7
PA,Scrubgrass Generating Plant,50974,2/24/10,,19039,5.776,3157.8,1.406,29963.9
PA,Scrubgrass Generating Plant,50974,2/25/10,,19037,5.837,3231.7,1.377,30663.3
PA,Scrubgrass Generating Plant,50974,2/26/10,,19064,5.619,3192,1.586,30284.6
PA,Scrubgrass Generating Plant,50974,2/27/10,,19062,5.461,3230.4,1.792,30653.1
PA,Scrubgrass Generating Plant,50974,2/28/10,,19038,5.604,3200.7,1.563,30368.1
PA,Scrubgrass Generating Plant,50974,3/1/10,,19043,5.408,3266.9,1.374,30995
PA,Scrubgrass Generating Plant,50974,3/2/10,,19044,5.748,3235,1.489,30694.8
PA,Scrubgrass Generating Plant,50974,3/3/10,,19042,5.565,3226.3,1.893,30613.3
PA,Scrubgrass Generating Plant,50974,3/4/10,,19044,5.321,3237.3,2.126,30714.2
PA,Scrubgrass Generating Plant,50974,3/5/10,,19033,5.609,3199,1.781,30352.6
PA,Scrubgrass Generating Plant,50974,3/6/10,,19024,5.22,3201.2,1.735,30373.6
PA,Scrubgrass Generating Plant,50974,3/7/10,,18913,5.025,3152.9,1.616,29914.1
PA,Scrubgrass Generating Plant,50974,3/8/10,,19050,5.122,3201.9,1.567,30381
PA,Scrubgrass Generating Plant,50974,3/9/10,,19021,5.465,3219.4,1.531,30546.2
PA,Scrubgrass Generating Plant,50974,3/10/10,,19044,5.201,3130.6,1.529,29703.9
PA,Scrubgrass Generating Plant,50974,3/11/10,,19064,5.277,3147.8,1.444,29869.3
PA,Scrubgrass Generating Plant,50974,3/12/10,,19079,5.565,3195.8,1.374,30322.9
PA,Scrubgrass Generating Plant,50974,3/13/10,,19087,5.777,3206.9,1.391,30429.2
PA,Scrubgrass Generating Plant,50974,3/14/10,,19065,5.638,3119.7,1.597,29602.1
PA,Scrubgrass Generating Plant,50974,3/15/10,,19070,5.725,3161,1.69,29992.1
PA,Scrubgrass Generating Plant,50974,3/16/10,,19041,5.7,3264.5,1.778,30978.3
PA,Scrubgrass Generating Plant,50974,3/17/10,,19052,5.572,3236.1,1.564,30705.8
PA,Scrubgrass Generating Plant,50974,3/18/10,,19030,5.785,3192.9,1.554,30293.7
PA,Scrubgrass Generating Plant,50974,3/19/10,,19056,5.504,3178.8,1.593,30159.6
PA,Scrubgrass Generating Plant,50974,3/20/10,,19067,5.619,3162.3,1.558,30003.3
PA,Scrubgrass Generating Plant,50974,3/21/10,,19062,5.498,3237.2,1.576,30713.6
PA,Scrubgrass Generating Plant,50974,3/22/10,,19076,5.399,3120.6,1.751,29610.3
PA,Scrubgrass Generating Plant,50974,3/23/10,,19067,5.499,3179.9,1.817,30173.6
PA,Scrubgrass Generating Plant,50974,3/24/10,,19048,5.572,3300.1,1.859,31310.4
PA,Scrubgrass Generating Plant,50974,3/25/10,,19055,5.373,3204.6,1.448,30406.9
PA,Scrubgrass Generating Plant,50974,3/26/10,,19037,4.855,3276,1.601,31084.6
PA,Scrubgrass Generating Plant,50974,3/27/10,,19056,5.271,3221.9,1.767,30571.6
PA,Scrubgrass Generating Plant,50974,3/28/10,,19060,5.367,3178.3,1.655,30156.2
PA,Scrubgrass Generating Plant,50974,3/29/10,,19063,5.326,3132,1.458,29715.1
PA,Scrubgrass Generating Plant,50974,3/30/10,,19051,5.363,3238,1.3,30720.2
PA,Scrubgrass Generating Plant,50974,3/31/10,,19032,5.223,3179.6,1.333,30168.2
PA,Scrubgrass Generating Plant,50974,4/1/10,,19047,5.301,3148.8,2.165,29877.5
PA,Scrubgrass Generating Plant,50974,4/2/10,,19069,5.161,3166.2,2.071,30040
PA,Scrubgrass Generating Plant,50974,4/3/10,,19087,5.356,3146.6,2.063,29855.2
PA,Scrubgrass Generating Plant,50974,4/4/10,,19056,5.251,3178.2,2.323,30155.9
PA,Scrubgrass Generating Plant,50974,4/5/10,,19068,5.119,3134.6,2.457,29740.9
PA,Scrubgrass Generating Plant,50974,4/6/10,,19082,5.208,3075.4,2.119,29178.7
PA,Scrubgrass Generating Plant,50974,4/7/10,,19079,5.12,3135.8,2.338,29756.3
PA,Scrubgrass Generating Plant,50974,4/8/10,,19076,5.389,3083.5,2.514,29256.9
PA,Scrubgrass Generating Plant,50974,4/9/10,,19064,5.48,3157,2.402,29955.1
PA,Scrubgrass Generating Plant,50974,4/10/10,,19067,5.637,3168.7,2.362,30066.2
PA,Scrubgrass Generating Plant,50974,4/11/10,,19058,5.492,3195.6,2.481,30320
PA,Scrubgrass Generating Plant,50974,4/12/10,,19056,5.409,3208,2.772,30441
PA,Scrubgrass Generating Plant,50974,4/13/10,,19073,5.417,3210.8,2.571,30464.5
PA,Scrubgrass Generating Plant,50974,4/14/10,,19070,5.911,3158.9,2.299,29971.7
PA,Scrubgrass Generating Plant,50974,4/15/10,,19075,5.424,3076.1,2.377,29187.4
PA,Scrubgrass Generating Plant,50974,4/16/10,,19085,5.046,3054.5,2.219,28977
PA,Scrubgrass Generating Plant,50974,4/17/10,,19072,5.216,3160.1,2.228,29988.2
PA,Scrubgrass Generating Plant,50974,4/18/10,,19085,5.411,3196.7,2.572,30332.5
PA,Scrubgrass Generating Plant,50974,4/19/10,,19075,5.457,3202.6,2.472,30387.9
PA,Scrubgrass Generating Plant,50974,4/20/10,,19076,5.418,3160.8,2.506,29990.1
PA,Scrubgrass Generating Plant,50974,4/21/10,,18884,5.3,3125.4,2.334,29651.8
PA,Scrubgrass Generating Plant,50974,4/22/10,,19037,5.605,3166.8,2.474,30046.6
PA,Scrubgrass Generating Plant,50974,4/23/10,,19049,5.382,3199.4,2.519,30356.1
PA,Scrubgrass Generating Plant,50974,4/24/10,,19051,5.192,3199.2,2.393,30353.2
PA,Scrubgrass Generating Plant,50974,4/25/10,,19056,4.804,3098.1,2.355,29395
PA,Scrubgrass Generating Plant,50974,4/26/10,,19034,5.036,3067.7,2.272,29107.7
PA,Scrubgrass Generating Plant,50974,4/27/10,,19016,5.304,3181,2.666,30181.9
PA,Scrubgrass Generating Plant,50974,4/28/10,,19042,5.184,3199.2,2.621,30356.7
PA,Scrubgrass Generating Plant,50974,4/29/10,,19028,5.237,3180.7,2.541,30179
PA,Scrubgrass Generating Plant,50974,4/30/10,,19034,5.072,3129.8,1.686,29696.6
PA,Scrubgrass Generating Plant,50974,5/1/10,,19054,5.195,3087.9,1.59,29297.5
PA,Scrubgrass Generating Plant,50974,5/2/10,,18554,4.903,2997.4,1.766,28437.1
PA,Scrubgrass Generating Plant,50974,5/3/10,,9369,2.999,1615.2,0.865,15327.4
PA,Scrubgrass Generating Plant,50974,5/4/10,,9369,2.806,1635.2,0.973,15512.8
PA,Scrubgrass Generating Plant,50974,5/5/10,,9265,2.841,1641.3,1.173,15575.4
PA,Scrubgrass Generating Plant,50974,5/6/10,,7227,2.363,1294.9,1.012,12288.7
PA,Scrubgrass Generating Plant,50974,5/7/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/8/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/9/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/10/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/11/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/12/10,,0,0,0.018,0,0.178
PA,Scrubgrass Generating Plant,50974,5/13/10,,,,,,
PA,Scrubgrass Generating Plant,50974,5/14/10,,0,0,0.77,0,7.35
PA,Scrubgrass Generating Plant,50974,5/15/10,,552,0.02,187.4,0.133,1779.3
PA,Scrubgrass Generating Plant,50974,5/16/10,,7988,2.14,1386,0.94,13153.9
PA,Scrubgrass Generating Plant,50974,5/17/10,,9264,2.349,1516.739,1.059,14390.171
PA,Scrubgrass Generating Plant,50974,5/18/10,,7540,1.919,1342.7,0.921,12738.6
PA,Scrubgrass Generating Plant,50974,5/19/10,,17323,5.064,2914.7,2.125,27655.4
PA,Scrubgrass Generating Plant,50974,5/20/10,,19090,5.027,3076,2.203,29184.8
PA,Scrubgrass Generating Plant,50974,5/21/10,,19204,4.916,3190.3,2.358,30272.5
PA,Scrubgrass Generating Plant,50974,5/22/10,,19208,4.931,3182,2.511,30194.3
PA,Scrubgrass Generating Plant,50974,5/23/10,,19198,4.943,3176.2,2.366,30138
PA,Scrubgrass Generating Plant,50974,5/24/10,,19160,5.168,3154,2.216,29927.4
PA,Scrubgrass Generating Plant,50974,5/25/10,,19212,4.938,3146.2,2.262,29853.3
PA,Scrubgrass Generating Plant,50974,5/26/10,,19244,5.264,3165.2,2.338,30031.5
PA,Scrubgrass Generating Plant,50974,5/27/10,,19238,4.933,3105.4,2.249,29465.6
PA,Scrubgrass Generating Plant,50974,5/28/10,,19266,4.742,3089.1,2.189,29309.9
PA,Scrubgrass Generating Plant,50974,5/29/10,,19241,4.71,3087.7,2.387,29295.4
PA,Scrubgrass Generating Plant,50974,5/30/10,,19225,4.996,3103.1,2.454,29441.6
PA,Scrubgrass Generating Plant,50974,5/31/10,,19236,5.05,3129.8,2.316,29696.7
PA,Scrubgrass Generating Plant,50974,6/1/10,,19227,4.974,3167.6,2.341,30057.5
PA,Scrubgrass Generating Plant,50974,6/2/10,,19227,5.088,3121,2.327,29610.5
PA,Scrubgrass Generating Plant,50974,6/3/10,,19231,5.065,3121.5,2.479,29617.1
PA,Scrubgrass Generating Plant,50974,6/4/10,,19230,5.045,3137.3,2.554,29767.7
PA,Scrubgrass Generating Plant,50974,6/5/10,,19227,5.175,3177,2.313,30143.8
PA,Scrubgrass Generating Plant,50974,6/6/10,,19224,5.141,3194.6,2.492,30311.8
PA,Scrubgrass Generating Plant,50974,6/7/10,,19228,5.317,3235.4,2.722,30698.7
PA,Scrubgrass Generating Plant,50974,6/8/10,,19231,5.552,3245.7,2.737,30799.9
PA,Scrubgrass Generating Plant,50974,6/9/10,,19251,5.38,3207.3,2.455,30431.9
PA,Scrubgrass Generating Plant,50974,6/10/10,,19233,5.058,3215.8,2.274,30512.5
PA,Scrubgrass Generating Plant,50974,6/11/10,,19025,5.196,3223.085,2.295,30581.115
PA,Scrubgrass Generating Plant,50974,6/12/10,,19218,5.409,3254.5,2.199,30880.9
PA,Scrubgrass Generating Plant,50974,6/13/10,,19217,5.135,3237.1,2.13,30712.8
PA,Scrubgrass Generating Plant,50974,6/14/10,,19220,5.318,3214.3,2.134,30500.4
PA,Scrubgrass Generating Plant,50974,6/15/10,,19224,5.265,3261.1,2.375,30944.5
PA,Scrubgrass Generating Plant,50974,6/16/10,,19214,5.376,3221.3,2.443,30561.9
PA,Scrubgrass Generating Plant,50974,6/17/10,,19215,5.06,3251.4,2.522,30847
PA,Scrubgrass Generating Plant,50974,6/18/10,,19165,5.055,3240,2.506,30739.9
PA,Scrubgrass Generating Plant,50974,6/19/10,,19199,5.111,3190.5,2.085,30270.4
PA,Scrubgrass Generating Plant,50974,6/20/10,,19202,4.702,3211,2.116,30468.7
PA,Scrubgrass Generating Plant,50974,6/21/10,,19199,4.636,3261,2.337,30942
PA,Scrubgrass Generating Plant,50974,6/22/10,,19197,4.642,3254.5,2.511,30876.8
PA,Scrubgrass Generating Plant,50974,6/23/10,,19198,4.546,3218.4,2.53,30537.1
PA,Scrubgrass Generating Plant,50974,6/24/10,,19190,4.611,3195.1,2.273,30313.4
PA,Scrubgrass Generating Plant,50974,6/25/10,,19185,4.673,3232.4,2.504,30671.4
PA,Scrubgrass Generating Plant,50974,6/26/10,,19186,4.701,3193.8,2.133,30304.4
PA,Scrubgrass Generating Plant,50974,6/27/10,,19185,4.446,3161,1.985,29988.4
PA,Scrubgrass Generating Plant,50974,6/28/10,,19156,4.511,3122.3,1.942,29624.4
PA,Scrubgrass Generating Plant,50974,6/29/10,,19093,4.835,3192,2.41,30284.3
PA,Scrubgrass Generating Plant,50974,6/30/10,,19159,4.974,3233.8,2.391,30684.1
PA,Scrubgrass Generating Plant,50974,7/1/10,,16863,4.449,2856.6,2.069,27102.5
PA,Scrubgrass Generating Plant,50974,7/2/10,,9352,2.369,1561.505,1.135,14816.195
PA,Scrubgrass Generating Plant,50974,7/3/10,,17212,5.194,2869.8,1.946,27229.7
PA,Scrubgrass Generating Plant,50974,7/4/10,,18653,4.683,3139.1,2.233,29783
PA,Scrubgrass Generating Plant,50974,7/5/10,,19164,4.525,3170.3,2.253,30083.6
PA,Scrubgrass Generating Plant,50974,7/6/10,,19162,4.567,3168.7,2.152,30066.1
PA,Scrubgrass Generating Plant,50974,7/7/10,,19159,4.683,3183.6,2.203,30206.9
PA,Scrubgrass Generating Plant,50974,7/8/10,,18881,4.917,3173.9,2.049,30113.6
PA,Scrubgrass Generating Plant,50974,7/9/10,,16231,4.311,2802.8,1.629,26593.4
PA,Scrubgrass Generating Plant,50974,7/10/10,,18922,4.71,3179,1.812,30167.7
PA,Scrubgrass Generating Plant,50974,7/11/10,,19139,4.682,3171.1,1.796,30087.1
PA,Scrubgrass Generating Plant,50974,7/12/10,,19131,4.812,3137.1,1.836,29767.9
PA,Scrubgrass Generating Plant,50974,7/13/10,,19121,4.661,3149.6,1.727,29883.4
PA,Scrubgrass Generating Plant,50974,7/14/10,,18990,4.652,3146,1.798,29849.5
PA,Scrubgrass Generating Plant,50974,7/15/10,,19116,4.829,3237.4,1.858,30716.5
PA,Scrubgrass Generating Plant,50974,7/16/10,,19138,4.793,3250.6,1.971,30842
PA,Scrubgrass Generating Plant,50974,7/17/10,,19138,4.416,3181.9,2.031,30192.6
PA,Scrubgrass Generating Plant,50974,7/18/10,,19130,4.485,3159.8,1.982,29982.7
